Wlambda1.unity	Wlambda2.unity	Wlambda3.unity	Wnu1.unity	Wnu2.unity	Wgamma1.unity	Wgamma2.unity	Wgamma3.unity	Weta1.unity	Weta2.unity	Weta3.unity	WT.unity	WA.unity	WV.unity	WK.unity	WG.unity	WD.unity	BCUTw.1l	BCUTw.1h	BCUTc.1l	BCUTc.1h	BCUTp.1l	BCUTp.1h
meperidine	1.4193079166857	3.85861436810411	7.33683875953629	0.112511676733193	0.305880892594446	NA	NA	NA	0.491011797900522	0.377719911043102	0.409551606486061	12.6147610443261	44.1998267089535	96.9952395175769	0.186205573004271	NA	1.27828331542969	11.85	15.9959232042979	-0.315358425368031	0.272259635999666	5.06738101935239	11.9505672457761
mephenesin	0.378195287675998	2.85165749858298	6.72207151610042	0.0380022271256962	0.286543326892761	NA	NA	NA	0.327381287610316	0.521969262241889	0.589549343598966	9.95192430235939	22.789784843739	39.9913518782453	0.256590834486157	NA	1.43889989345117	11.9962494632079	15.9987046006959	-0.417756954945551	0.101899985366457	4.0249760541847	8.53116754518409
mephenytoin	0.961249748642869	3.25614339033482	5.79856133790008	0.0959718567872839	0.325095665905007	NA	NA	NA	0.302693503041606	0.518848283685112	0.488712067219201	10.0159544768778	27.5847798179056	55.7500400197902	0.184199357980781	NA	1.31025385394592	11.85	15.9959227020703	-0.277456360414713	0.282331562321272	4.83592325047801	11.5380672141706
mephobarbital	1.44530880500467	2.86013238313071	6.20205412277283	0.137550268854676	0.27219925381851	NA	NA	NA	0.31892061541929	0.489577392184898	0.479376745075719	10.5074953109082	30.8363537880488	66.9817423836	0.192687857995111	NA	1.28787475267991	11.85	15.9969274959192	-0.279406417404069	0.287797709853097	4.74239527796538	12.1053170888835
mepindolol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.85	15.995924216519	-0.38889121657039	0.100605693581592	5.1304784803346	9.64243422120292
mepivacaine	0.826786367955852	3.40424561605306	8.51804300235358	0.0648506945672729	0.267019028415358	NA	NA	NA	0.317378596390848	0.512727221848109	0.537013580307612	12.7490749863625	38.8546962526474	75.5785176648463	0.251097707763027	NA	1.36711939854657	11.85	15.9949194197329	-0.295265242602962	0.221647793802955	5.44972653050245	10.1648878382568
meprednisone	1.40003581142459	2.58546775018029	12.1532769654298	0.0867497893709709	0.160202175489609	NA	NA	NA	0.428209871700489	0.506728404378367	0.490179010504125	16.1387805270347	52.0566760704269	112.187249775045	0.314786026354565	NA	1.42511728658298	11.9	15.998942336639	-0.388411845743167	0.220356179900891	4.61414790803256	12.7984156531059
meprobamate	0.831469804632409	3.09668624322285	7.47435858459653	0.072919862980577	0.271579238706664	NA	NA	NA	0.314301998035166	0.407383877178321	0.470068163328643	11.4025146324518	31.9352479835822	62.5827493637552	0.241625673734569	NA	1.19175403854213	11.9886014048676	16.0062828456463	-0.314374595946	0.402619280327013	3.79884265640332	10.0373792736644
meptazinol	1.81852600212111	2.77804709181885	6.48168136529129	0.16415275608747	0.250765777410354	NA	NA	NA	0.504351735708412	0.498488939227233	0.41777155310481	11.0782544592312	34.8454730387795	78.6688633207596	0.188811099876632	NA	1.42061222804046	11.85	15.9949189133652	-0.360448167362276	0.17901826121046	5.15270527354174	12.2483795484594
mequinol	0.0973165736246946	1.52463342497187	5.20431246396399	0.0142562015683456	0.223348198715462	NA	NA	NA	0.117647234064688	0.41023631134514	0.521874090934366	6.82626246256056	8.58950669457444	16.1879439314237	0.321796699787145	NA	1.04975763634419	11.85	15.9959181677328	-0.36049588191443	0.179721515356237	4.66280766211714	7.40144909454063
mequitazine	1.86582580408844	4.60832356940377	6.97502299337199	0.138731644832319	0.342647372172704	NA	NA	NA	0.515512878452232	0.419753518766516	0.616929710776645	13.4491723668642	53.7556697720155	127.178384823401	0.138965737246232	NA	1.55219610799539	11.85	31.9720721146385	-0.302857615625671	0.0969523184488195	7.6609921875	12.4663904253693
mercaptopurine	0.0924701120688205	2.25613365741009	3.28585814592925	0.0164115249081636	0.400416879425594	NA	NA	NA	0.158930927687951	0.439837912012795	0.493528937005309	5.63446191540816	7.92580375964538	14.2457776077794	0.187378696749682	NA	1.09229777670605	11.9885923291453	31.9720714739917	-0.272624755827891	0.177672227395092	6.5388617374352	9.81288065043765
mercury	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
meropenem	1.24664681495935	2.34615798879162	20.1672325626543	0.0524682177782266	0.098743867806744	NA	NA	NA	0.353342951563152	0.363596971136957	0.522857213721641	23.7600373664052	75.3817604135856	158.127532342826	0.386590935811272	NA	1.23979713642175	11.9943227356294	31.9720723333481	-0.392014980215438	0.303007200231076	4.98762989284657	13.1268981086253
mesalamine	0.132149633707418	2.44540569824345	4.61219207440716	0.0183802887971496	0.340124007149532	NA	NA	NA	0.164616623112595	0.533234885115846	0.542733345745197	7.18974740635803	12.2113397406586	20.8915606808162	0.231121778039988	NA	1.24058485397364	11.9886620663846	16.0061424769496	-0.359653023441265	0.363955307198955	4.15047907573838	8.4048829028939
mesna	0.706128995547474	0.907324167585269	2.2082945821927	0.18476598734471	0.237410794235454	NA	NA	NA	0.433338173167835	0.407701038141043	0.508710748702998	3.82174774532544	4.20366778186065	9.44024315246262	0.183367413814877	NA	1.34974996001188	NA	NA	NA	NA	NA	NA
mesoridazine	1.11743481404085	5.55901026138007	10.0512577461859	0.0668014506210307	0.332323590433446	NA	NA	NA	0.289533348541074	0.305053120960447	0.525542937685691	16.7277028216068	73.3185018789857	152.48292516474	0.200656219209142	NA	1.12012940718721	11.85	31.9740761509233	-0.303301476744285	0.294519254770229	6.39934375	12.6369278132847
mestranol	1.26773506367166	2.50955295715303	12.9677508069304	0.0757080993786875	0.149868446586903	NA	NA	NA	0.254904109547277	0.492242675513806	0.43888300964924	16.7450388277551	52.1643780579818	110.165645358991	0.330817590525807	NA	1.18602979471032	11.85	15.9959252227421	-0.376609059017881	0.182520694158886	4.88386715883236	12.0205319968494
metaproterenol	1.11413205201893	1.88844991551072	9.94140492587855	0.0860733297394101	0.145893991631931	NA	NA	NA	0.369375930208892	0.355370459910933	0.571899556538799	12.9439868934082	31.9538657418563	65.8143954150976	0.326024508971494	NA	1.29664594665862	11.85	15.9969244684785	-0.386615444228312	0.191331356582228	4.990546875	9.18700938571873
metaraminol	0.98087681372723	1.86456355723727	5.45105865620351	0.118227798317726	0.22474100836166	NA	NA	NA	0.27876069065905	0.411882455178155	0.540941581627627	8.296499027168	17.3395695258717	35.605548764482	0.242773394990461	NA	1.23158472746483	11.85	15.9959201807239	-0.386308249548185	0.179023865610285	4.9327275252816	9.0693832569296
metaxalone	0.527210718898527	2.91310318863745	11.3224090137335	0.035712295198533	0.19732831159761	NA	NA	NA	0.296697845540508	0.448041232937488	0.610804887306725	14.7627229212695	40.4884604230654	72.6403567957401	0.325219544902893	NA	1.35554396578472	11.9885322046773	16.006144418163	-0.342781656856073	0.405511819597857	3.81442236301597	8.63435877736338
metformin	0.446889311094555	1.6956766025534	5.72114548362704	0.0568293123332851	0.215633117352324	NA	NA	NA	0.475203477681874	0.551484564628573	0.5626315047999	7.863711397275	13.0157110489945	25.2147906334389	0.295653177735793	NA	1.58931954711035	11.9936563033803	14.0101832306561	-0.297328556776333	0.153761182199713	5.08699026776101	8.06463380738734
methacholine	1.00586137146036	1.74159183455661	6.40581592323392	0.109890942488072	0.190269925418345	NA	NA	NA	0.507391474897249	0.454969386998712	0.472142702013985	9.15326912925089	19.3514794466748	39.7264565978434	0.274879349070187	NA	1.43450356390995	11.89	15.9959196669302	-0.348746201443931	0.258656326012843	3.91985541417526	8.98466218663882
methadone	2.92355416880771	4.68265812315695	5.95322631917933	0.215610266224809	0.345343067470983	NA	NA	NA	0.515019819070367	0.370397386377499	0.524146907649745	13.559438611144	58.9715078828462	154.030642647133	0.079284999728156	NA	1.40956411309761	11.85	15.9949204301029	-0.306588207737905	0.147428480874459	6.03057152863683	14.0735044184145
methadyl_acetate	3.08412353561848	4.41209275571178	6.95549000783872	0.213408954747152	0.305299088175179	NA	NA	NA	0.476698561101789	0.406434131586221	0.509202204948562	14.451706299169	65.747296620168	174.845409675808	0.110968967808252	NA	1.39233489763657	11.85	15.9959272499328	-0.311485918750821	0.258716606634229	4.36907855584893	14.65956705389
methamphetamine	1.29806199650489	1.60578904009229	5.82920454643536	0.14863778023203	0.18387482191367	NA	NA	NA	0.407335161850858	0.359342770245371	0.5535322690245	8.73305558303255	19.0115553920512	39.8950849511923	0.250615548390725	NA	1.32021020112073	11.85	14.0030790958152	-0.316230339045359	0.0885267002188183	5.35401771432167	8.87369674693103
methandrostenolone	1.6781525583866	2.52184250527627	8.58328011290114	0.131277198934371	0.197276712770734	NA	NA	NA	0.447497816027612	0.490488344836593	0.526280992455322	12.783275176564	40.2817705562979	89.3898000490508	0.253584566221172	NA	1.46426715331953	11.9	15.9959247036973	-0.389354615096489	0.220219821027969	4.89605148214027	12.6501680031014
methanol	0.146891169566222	3.32623327096547	4.65571762488153	0.0180703682497681	0.409189063362173	NA	NA	NA	0.16694569194012	0.509025006578771	0.553347504532979	8.12884206541322	16.6584809666124	27.0620801046393	0.179555426291044	NA	1.22931820305187	11.85	15.994917399902	-0.391069040439563	0.0924748873265956	4.60138713604232	9.61213351847475
methantheline	1.54464008728598	4.0833763110357	14.310002082824	0.0774720962740937	0.204803517204938	NA	NA	NA	0.461016645845425	0.343958214013013	0.59890181958831	19.9380184811457	86.8442731236508	197.040436612751	0.288293289890726	NA	1.40387667944675	11.85	15.9969320406874	-0.344445233964904	0.273755130301232	5.3731758406209	11.2596033752893
methaqualone	1.47436296555534	2.18849483066589	9.32033005615709	0.113559395606008	0.168563749947205	NA	NA	NA	0.30230460781892	0.376161494630594	0.485983434567399	12.9831878523783	37.3656793381932	80.4221771525142	0.28840764083509	NA	1.16444953701691	11.85	15.9949196724594	-0.273878736300854	0.245583877866394	5.76191341536209	11.0320407802858
methazolamide	0.468135915743456	1.58583038679153	10.0351890978989	0.0387236246236568	0.131177930489223	NA	NA	NA	0.326292827890679	0.481458558483479	0.557000945050481	12.0891554004339	21.3543244069852	40.8934452396602	0.37257383366534	NA	1.36475233142464	11.9887389286104	31.9730723248273	-0.346642541206035	0.319291390082787	4.47890173140237	12.6044102638879
methdilazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.9943137064527	31.9720720140919	-0.311012874900076	0.089114325949262	5.93302026487075	12.0372846204742
methenamine	1.56219781505753	1.56221225599154	1.56223747432284	0.333329485508295	0.333332566801238	NA	NA	NA	0.511876255060409	0.503269254117889	0.567226912161513	4.6866475453719	7.32155507111059	15.8208190718768	3.46076785041893e-06	NA	1.58237242133981	11.9945434164208	14.0089203953613	-0.292756781895742	0.0849656035463509	7.62765974084819	8.18508188967087
methenolone	1.22812836624607	3.22436595283585	25.8232200431075	0.0405648022554954	0.10650007838833	NA	NA	NA	0.456499992456778	0.389353175149526	0.46748417303241	30.2757143621894	118.937675832174	251.471670540259	0.389701339517131	NA	1.31333734063871	11.9	15.9969350568457	-0.312041420164415	0.261503213128563	4.77085462525376	13.1123752851904
methimazole	0.126250244720405	1.50205832613246	2.9426686942359	0.0276199677658981	0.328607700065489	NA	NA	NA	0.153846155371968	0.384638205295783	0.581695771998518	4.57097726508876	4.98120788726325	10.1102188107007	0.23282924912646	NA	1.12018013266627	11.9971823804329	31.9742791064453	-0.248415990722349	0.26606426245739	6.37699539545549	9.6696436780061
methionine	0.78992751795309	1.27825196471223	4.68837234873468	0.116912818500411	0.189187028621871	NA	NA	NA	0.428147636636087	0.442542368333371	0.511492754672528	6.7565518314	10.7061219005523	22.1966470739565	0.270425114658288	NA	1.38218275964199	11.9985125619579	31.9726772130771	-0.330429294298231	0.275910551578217	4.0642607494215	8.8194437668021
methocarbamol	0.614248659901062	3.34754030243459	10.8582189500862	0.0414472558672664	0.225879791847395	NA	NA	NA	0.387123041239012	0.448911669196937	0.581955056151852	14.8200079124219	45.0741941318107	82.2211123017838	0.299504714214004	NA	1.4179897665878	11.85	15.9989310245494	-0.387829878833509	0.33470932219548	3.65711818810461	8.51340225193286
methohexital	1.44891913519041	4.51112755392999	7.1129385085129	0.11083307395259	0.345072490003788	NA	NA	NA	0.38044554695775	0.410505386727912	0.382770357156622	13.0729851976333	48.9297046417532	108.494698425177	0.158070827032716	NA	1.17372129084228	11.9	15.9969282327771	-0.279727600249723	0.289956944973295	4.75356256615275	12.2873576131154
methotrexate	1.83006721917881	2.19529910828422	34.3021125613304	0.0477481763016222	0.0572774200633923	NA	NA	NA	0.369856240003929	0.464104221958056	0.573768960074806	38.3274788887934	142.096113799589	318.23387124712	0.421230802726239	NA	1.40772942203679	11.85	15.9989601591861	-0.332109805951514	0.276742347299078	3.832769604305	9.75678874593097
methotrimeprazine	1.35579104843352	5.13006641119664	12.2297250892426	0.0724418299506889	0.274106691458857	NA	NA	NA	0.433111028438652	0.350011532551309	0.465653605816884	18.7155825488728	86.2755518174603	190.052518265277	0.240088608942841	NA	1.24877616680684	11.9961571204177	31.9720721271191	-0.37744359405024	0.077512477835898	4.99212463822954	12.1157614565093
methoxamine	0.890504233285441	3.61310836455462	7.59460977358572	0.0736062047750652	0.298647871863246	NA	NA	NA	0.252512461108329	0.394601134891905	0.456334741877584	12.0982223714258	37.4206685459548	73.9544589610483	0.220809442521267	NA	1.10344833787782	11.85	15.9969244684785	-0.386229824999761	0.121322753913803	4.8642062499052	9.77619481322758
methoxsalen	0.069551329173275	3.99195727435075	5.95991393420167	0.00694026510821679	0.398342376975226	NA	NA	NA	0.0833333350728257	0.458793697161616	0.472869907220127	10.0214225377257	24.4838876544568	36.1600560655903	0.196038018437418	NA	1.01499693945457	11.9967117819748	15.9989682535233	-0.343559137561787	0.291138446040224	4.32402573075867	9.48964097267249
methoxyflurane	0.533582096790759	0.737820823751668	3.3154727460548	0.116328005286134	0.160854768557313	NA	NA	NA	0.344415515746366	0.336859174636926	0.593523128482838	4.58687566659722	4.60898971450619	10.5011271565146	0.292112919617415	NA	1.27479781886613	11.9986354434609	34.9701553417168	-0.320765237484294	0.396645064945851	4.050375	8.24512416277716
methoxyphenamine	0.704866376850845	3.25297271581269	6.0637921915698	0.0703344951395074	0.324595130628132	NA	NA	NA	0.351516339718877	0.477109801131476	0.631909793399529	10.0216312842333	26.2924248777724	50.2177925387884	0.203802780674271	NA	1.46053593424988	11.85	15.9949179047449	-0.348434969475371	0.105421536295123	4.98937558326367	9.42332012015577
methscopolamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methsuximide	1.02425502038581	2.49342251018658	5.90746713548629	0.10867260468418	0.264550051859232	NA	NA	NA	0.312923842333168	0.448945095006789	0.477893789767953	9.42514466605868	23.3344649290965	47.8466930079958	0.220083007592441	NA	1.23976272710791	11.85	15.9959216913728	-0.280465045633074	0.219918513242758	4.8410796965336	11.0768175098925
methyclothiazide	0.606486171402606	2.53598401008226	10.8985382677763	0.0431939182711992	0.180612668900979	NA	NA	NA	0.299027430395708	0.509322194706912	0.555721841564159	14.0410084492612	35.7863707612718	66.5897586488667	0.332145059620866	NA	1.36407146666678	11.9985369347023	34.9701575291191	-0.269129381550078	0.246314046484314	6.20875461891065	13.1978235241032
methyl_salicylate	0.146649459932536	2.02958811965862	6.42532360622602	0.0170491677922772	0.235955784748138	NA	NA	NA	0.238575740232945	0.423630864820399	0.542403596379855	8.60156118581717	14.2806686945366	24.794650358359	0.310246285594688	NA	1.2046102014332	11.9962918780416	15.9987033702847	-0.35964297968555	0.295562207171392	4.41552197858995	8.44675598539419
methylcellulose	2.10710040083666	5.62696642362729	24.6681230783623	0.0650295676667481	0.17366006558515	NA	NA	NA	0.331716952678077	0.496915353897769	0.549164466622879	32.4021899028262	202.641495528875	527.523339263902	0.320982775061076	NA	1.37779677319872	11.9	16.0100313482919	-0.382123623090772	0.198247641550081	4.61809563845644	10.4362121020996
methyldopa	0.739052276978559	2.23391215145841	6.56995536042783	0.0774450894830873	0.23409105398382	NA	NA	NA	0.292156477030258	0.481988589279242	0.512485294200502	9.5429197888648	21.1832214450761	41.5729920890281	0.26634789239982	NA	1.28663036051	11.85	15.9979267408826	-0.358750897181655	0.279142857579695	4.39979132335471	9.49296603966165
methyldopate	1.11826743348112	3.65530320015905	4.97557556655273	0.114704140292716	0.374935725149626	NA	NA	NA	0.467202541099768	0.44321078593541	0.414537569710259	9.7491462001929	27.8388679381909	57.9262093059622	0.132770100918244	NA	1.32495089674544	11.85	34.9688534621025	-0.35875089717677	0.28175024687292	2.72999552990705	9.96452404756988
methylene_blue	0.19330005117547	2.10857628019092	16.3133011408341	0.0103840025948794	0.113271887057742	NA	NA	NA	0.176209819709759	0.406690980186158	0.506177297402846	18.6151774722005	37.9587896854066	63.2230713584585	0.407258082760534	NA	1.08907809729876	11.85	34.9688540136766	-0.412000247848443	0.141672534241179	1.437	12.4896968679336
methylergonovine	0.88231293563214	3.72751311248073	16.0167222030311	0.0427755979764188	0.180714342850554	NA	NA	NA	0.349098341808947	0.46418367355381	0.56513504514646	20.626548251144	77.1231362538008	150.426009628806	0.332382544379771	NA	1.37841706050922	11.9882845045955	15.9959278024498	-0.39419211095983	0.208608174676308	4.49278543383118	11.6918896383147
methylfolic_acid	1.43379866061358	3.26834037636801	29.0616856970136	0.0424655284734362	0.0968000634441533	NA	NA	NA	0.370829264205644	0.424335210074079	0.553006618904459	33.7638247339952	141.338228850483	311.289241091295	0.395550806061808	NA	1.34817109318418	11.9961513752072	16.0008236674185	-0.34974396713039	0.301391401933133	3.83276242671113	9.74984504243652
methylnaltrexone	1.83549858152326	3.26731078055442	8.5559102221383	0.134382917096004	0.239210620029869	NA	NA	NA	0.435602134752178	0.446336575216958	0.446282059439756	13.658719584216	49.6563230857267	114.626070916503	0.219804847155595	NA	1.32822076940889	11.9	15.9979378142239	-0.387064314024165	0.163154077542028	5.25418836530979	13.4457283456005
methylphenidate	1.64746090772094	3.40305868306437	6.67599547472394	0.140490239301065	0.29020204758647	NA	NA	NA	0.489342340329467	0.314711924384079	0.465518439612842	11.7265150655093	39.3236520801162	88.4785092126547	0.176980784834349	NA	1.26957270432639	11.9	15.9959226862942	-0.318642215459552	0.270338907358301	4.89371002206781	10.8809442740684
methylprednisolone	1.50034981769612	2.85619001062835	10.9089068388593	0.0982840430684176	0.187101633702493	NA	NA	NA	0.463068695700006	0.496630102337411	0.451207337206832	15.2654466671837	51.8103712887234	113.823583654496	0.285960742421817	NA	1.41090613524425	11.9	15.998942336639	-0.392761331966029	0.190293249339133	4.54278785645497	13.1105253135269
methylsulfonylmethane	1.38768006992363	3.18264147918068	9.67474204488592	0.0974148034347189	0.22342065784272	NA	NA	NA	0.445995235470369	0.387395279728866	0.404786043894527	14.2450635939902	48.6331702001389	105.606617393267	0.259373404041921	NA	1.23817655909376	11.999	34.9698557205404	-0.298573583537864	0.343694422440574	5.42176176795966	11.1762599804465
methyltestosterone	1.4877736497855	2.46835630639467	9.46688431671554	0.110837522745518	0.183889866777455	NA	NA	NA	0.422867452799266	0.489257281347637	0.507861851088821	13.4230142728957	41.1245801079864	89.3133587940891	0.27895445785777	NA	1.41998658523572	11.89	15.9959247063634	-0.38935467229077	0.155647878661557	4.81167656131504	12.4814199864963
methysergide	1.0486405357908	3.30464382486781	17.118094589701	0.0488389934440256	0.153909249727646	NA	NA	NA	0.388821848963592	0.463193370490179	0.532176519640276	21.4713789503596	77.985316932727	158.777457931085	0.347938817621246	NA	1.38419173909405	11.9882746839257	15.9959283095777	-0.394193680530002	0.208614647324321	4.49339918043637	11.770485500132
metipranolol	0.781607626526585	3.27915649983561	18.7191089319802	0.0343113249369205	0.143949726648487	NA	NA	NA	0.425092142019551	0.491487619216558	0.538942657086898	22.7798730583424	78.5768997572968	149.334106000063	0.366304211310945	NA	1.45552241832301	11.85	15.9979337976124	-0.388902796974623	0.263463285081913	4.10627891140651	9.66219902011783
metoclopramide	0.614258156806559	3.38629133994847	16.7001196798323	0.0296733478307693	0.163583665390798	NA	NA	NA	0.343705067907201	0.440005208273169	0.60553911280261	20.7006691765873	68.8897124577885	124.327583759267	0.355057240083824	NA	1.38924938898298	11.9961958804544	34.9688535392207	-0.376712681928731	0.233720145659564	5.11015528173244	10.0393394541062
metolazone	1.58691001350633	3.09551880466988	11.7408944758988	0.0966253897028767	0.188483095001037	NA	NA	NA	0.351267577338484	0.47665655554938	0.525030627265358	16.423323294075	59.8882124332421	133.98644658265	0.286168636472065	NA	1.35295476015322	11.999	34.968854020778	-0.289842367257203	0.323598356964924	6.08619188862862	12.4685284558466
metopimazine	1.89705939347833	5.42288216449787	19.2182138473424	0.0714842220382106	0.204342844544917	NA	NA	NA	0.484288903046229	0.308781820389414	0.526762907463971	26.5381554053186	150.963731761122	375.209830017018	0.293129700062654	NA	1.31983363089961	11.85	31.9730739179721	-0.348314676548607	0.179921690707445	4.95957344310524	12.6706104113796
metoprolol	0.903270688337471	2.43536577078939	22.043346500837	0.0355870811891349	0.0959486015978657	NA	NA	NA	0.44206886353672	0.455926523696472	0.594522080916629	25.3819829599638	75.7945148249952	149.667330534752	0.40134823790975	NA	1.49251746814982	11.89	15.9969274766286	-0.389044059980685	0.0923713344621934	4.43401759884363	8.62649677706153
metronidazole	0.394471932889007	2.73969957815282	13.7326312961023	0.023387475231638	0.162431470236457	NA	NA	NA	0.276064152976323	0.436037286779766	0.569495266560346	16.8668028071442	44.1211563680145	75.8292888028812	0.360635790898929	NA	1.28159670631644	11.85	15.997933804913	-0.310529072896399	0.29332785981339	3.80382170052123	9.19046033235503
metyrapone	0.765535376978042	2.8258624087375	7.40737286879019	0.0696019037968061	0.2569252962448	NA	NA	NA	0.257650225537556	0.498095688748028	0.456049871357156	10.9987706545057	28.7661201633034	55.7892430957661	0.255104599968795	NA	1.21179578564274	11.85	15.9949191671334	-0.292755351908864	0.17428627456308	5.79109805823473	11.1547244228052
metyrosine	1.02190999857437	1.83062147172137	5.9608436262749	0.11594990425087	0.207709470170365	NA	NA	NA	0.411473935783689	0.462259706389401	0.480292029178437	8.81337509657065	18.8742244190179	38.8387308108148	0.257255469184074	NA	1.35402567135153	11.85	15.9969237133458	-0.360485280469957	0.279143595838298	4.39244052771066	9.46355732306836
mexiletine	0.730982576909661	2.93744722007314	6.7302597273172	0.0702956440041293	0.28248244292791	NA	NA	NA	0.323278609941868	0.433666085153282	0.540130930671401	10.3986895243	26.8367080635889	51.6867643101609	0.23541643480097	NA	1.29707562576655	11.85	15.9949179047449	-0.343406045038899	0.091575899556459	5.35673291788201	9.20794598004205
mezlocillin	1.43055700080999	7.99639646834058	18.7280870601803	0.0508099783880506	0.28401296243954	NA	NA	NA	0.473006458379506	0.352346912432982	0.47910084208509	28.1550405293308	187.988106231557	430.379370842053	0.248882794379307	NA	1.30445421289758	11.9884053729066	31.973074669854	-0.330713432050159	0.369062988812243	4.78728069130708	12.1255749979475
mianserin	1.49819458193336	4.66832806379205	5.94950149646833	0.123653977934555	0.385301977695366	NA	NA	NA	0.484390990111391	0.387183891793872	0.415785893838356	12.1160241421937	43.6817995206099	97.409016777864	0.118283033277559	NA	1.28736077574362	11.85	14.0040922799964	-0.302385951319649	0.0907108921837597	6.27091739870992	11.5687949335463
mibefradil	1.81455966184711	5.90835253959316	19.5952242860999	0.0664232592393236	0.216279486790322	NA	NA	NA	0.42553802400114	0.32999192575562	0.42090656992217	27.3181364875402	162.053254915397	399.452931148159	0.287972940477766	NA	1.17643651967893	11.9973564490777	19.0001375647834	-0.373754861665241	0.288196291055669	4.31572581025025	12.7155993442927
micafungin	3.19111380722918	9.44774108399328	69.848185552299	0.0386862444096794	0.11453606570431	NA	NA	NA	0.335679493450629	0.408160855805668	0.395030448816672	82.4870404435215	912.949898630945	3101.27710448771	0.385083267414508	NA	1.13887079807297	11.9931714447574	31.9720757673042	-0.392268411870185	0.40264641488552	4.31733912306519	11.4953288973
miconazole	2.01937514340562	3.38420514443238	9.12550058085365	0.138988499111263	0.232926306558381	NA	NA	NA	0.456801961396392	0.399364031922944	0.47068260065739	14.5290808686917	56.1443548042072	133.036921840592	0.221063895747767	NA	1.32684859397673	11.85	34.9718564121583	-0.366734994727993	0.187653996261106	6.1250716955389	11.0615780055324
midodrine	0.91709184870959	5.29647492393921	6.71683360151016	0.070925247646807	0.409614147333293	NA	NA	NA	0.330425287140798	0.39752632961629	0.481614599331326	12.930400374159	46.5928480633938	92.1492868624237	0.139595453764925	NA	1.20956621608841	11.85	15.9979307739117	-0.386503994679683	0.213869191826737	4.39923327969658	9.75178950698835
mifepristone	2.61234507575498	6.51716258006001	11.7118175445459	0.125344480288122	0.312703847639552	NA	NA	NA	0.444232247425191	0.38369931789408	0.391618663698464	20.8413252003609	123.948205510355	344.184132938141	0.171463754054245	NA	1.21955022901773	11.85	15.9959302948647	-0.376869993087216	0.15640811709374	4.80936822113726	13.3082951564821
miglitol	1.06597695536773	2.82398681165262	4.18689380082566	0.131979169672545	0.349639298196234	NA	NA	NA	0.338531168957088	0.443597405388203	0.503074398899848	8.076857567846	19.297170045058	39.9778543844207	0.138786149098416	NA	1.28520297324514	11.9944727736593	15.9989272848315	-0.395243121512926	0.109483194792011	4.21951548506311	9.36864284061022
miglustat	0.942117665752988	2.59449713129082	7.35421103586514	0.086505622273949	0.238227768132238	NA	NA	NA	0.523307436155016	0.371535223543807	0.454329934612513	10.890825832909	28.4533331511581	57.32021573125	0.25644995719536	NA	1.34917259431134	11.9962494266901	15.9992893234065	-0.419245947025932	0.109463031367334	4.66033003311708	9.59101476591547
milnacipran	1.2473712535397	4.45663129053983	6.36603781440797	0.103344414475182	0.369230852439195	NA	NA	NA	0.430366028887353	0.406025660984034	0.41461807015796	12.0700403584875	41.8709696485345	89.3302837727315	0.145568549814218	NA	1.25100976002935	11.85	15.9949194197329	-0.329990539476195	0.213633478423221	5.42708885024245	11.7040678592611
milrinone	0.725843428706885	2.86290257673371	6.2183708441274	0.0740119078665672	0.291920920352838	NA	NA	NA	0.351995038578161	0.476426317273246	0.520226379747714	9.807116849568	24.3941725495607	47.1231823012531	0.225550378835446	NA	1.34864773559912	11.85	15.9949191684296	-0.273900104500844	0.246339789210133	4.54366515098209	10.843006759326
miltefosine	1.31227600712663	2.4185626483824	47.2769625788914	0.0257269667652643	0.0474155440903672	NA	NA	NA	0.425985118818475	0.441907070866447	0.574963251547052	51.0078012344004	179.556541239587	380.612993881339	0.445143116858276	NA	1.44285544123197	11.89	30.9737630653465	-0.349084275652519	0.540039062840948	2.94789588062571	8.56845373952231
minocycline	1.86967145687851	4.62854036046367	15.1911974924856	0.0862020459004081	0.213400941184987	NA	NA	NA	0.356124839776284	0.480176350399762	0.569096123450873	21.6894093098278	107.369468864218	260.521219540492	0.275297759685954	NA	1.40539731362692	11.85	16.0009658637383	-0.374570374513567	0.234450982380191	5.0084679744304	12.4428982305572
minoxidil	0.545632363941052	2.72647167194615	8.5309136763239	0.0462282085179415	0.230997846349533	NA	NA	NA	0.274584208518347	0.463437859682797	0.620413055367375	11.8030177122111	29.4016882536871	53.8957297935198	0.292080458849394	NA	1.35843512356852	11.9	15.9949194168886	-0.285466509832334	0.220396437722234	4.72011165472993	9.51539857751473
mipomersen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
