topoShape	geomShape	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA
mephenytoin	0.75	0.620904206819462	1412.04013967135	1239.34700142321	598.735444778701	1.13934203903332	2.35837071612365	2.06994092671645	5.40960702558738	1.27107745147718	1.27107745147718	1333.77335061885	36.52086185482	11.0076347840392	1475.68251756811	38.4146133335754	11.3849460617099	2804.28420213678	52.9554926531402	14.1017823847701	333.281878041992	446.299979845254	19.8077927265002	177.583826181766	-237.803682910654	-26.982839583209	155.698051860226	684.103662755909	46.7906323097092	0.65238647904228	0.873615073698068	0.0387729936903817	0.34761352095772	-0.465491578206425	-0.0528178724077954	170.262281330939	227.999353498695	10.1191219803418	90.7214864210974	-121.485745937155	-13.7846073456328	0.210781310905788	0.207106051908801	0.198863639424775	7.33729265534753	413.949730705463	96.9159735182958	0.810290703178919	0.189709296821081
mephobarbital	1	0.671805318278295	1637.70550780068	1575.56519515211	737.045041929598	1.03944001355182	2.22198836520647	2.13767830393004	5.62459691308683	1.39971181556196	1.29095366112864	1512.21691340876	38.8872332958873	11.4781359333837	1654.0867711845	40.6704655884894	11.8264054157467	3363.03167544697	57.9916517737421	14.9822481485492	324.086829044017	514.683289235593	20.8996775027937	182.198236741267	-289.349579726932	-33.6623509122149	141.88859230275	804.032868962525	54.5620284150085	0.640127175272957	1.01658793438294	0.0412804542641936	0.359872824727043	-0.571515138962534	-0.0664889272607759	164.080321562694	260.576462949228	10.5811945993931	92.244246274515	-146.493371006994	-17.042745546078	0.181165150896174	0.175375858721697	0.752056758699636	6.00838992897495	380.070501004839	126.214564780445	0.750704547082231	0.249295452917769
mepindolol	0.833333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mepivacaine	0.8	0.95053183757913	2279.92588405126	1935.73001861829	641.874000060071	1.17781191701447	3.5519835416887	3.01574766766863	6.00992036751222	1.51642420122366	1.51642420122366	1386.2537015141	37.232428090498	11.1501550422222	1604.55789863888	40.056933215598	11.7071665705899	2954.93856519063	54.3593466221829	14.3499201801913	423.1997902998	529.051826215043	19.0301762003635	107.502445356269	-134.391288327499	-12.0155172225815	315.69734494353	663.443114542542	31.045693422945	0.797433592448745	0.996890140402394	0.0358584813136086	0.202566407551255	-0.253232941748135	-0.0226407887800352	224.593074841283	280.76898695025	10.0993570544618	57.0517880890666	-71.3217571681028	-6.37666185258801	0.177237995046221	0.236097424044962	2.06234149467966	0.250331152357505	488.518639380917	42.1835962751522	0.92051362620886	0.0794863737911404
meprednisone	1	0.928384479688022	5507.47765698233	5125.18765006363	991.722014245544	1.07459044097906	5.55344902893192	5.16796801567689	7.15996362925094	2.57093774366216	2.57093774366216	2137.847295158	46.2368607839892	12.8822649446961	2424.8599536904	49.2428670336161	13.4347282773921	5354.94014217139	73.1774565161388	17.4951716117921	404.132090038377	871.86076679743	23.2867978514631	174.114689769116	-375.629084338199	-43.3167278913242	230.017400269261	1247.48985113563	66.6035257427873	0.698892071950524	1.50776588343075	0.0402713835418429	0.301107928049476	-0.649599958798303	-0.074910452429575	233.688079681564	504.150680841106	13.4655158696366	100.681258676172	-217.206308420601	-25.0477584149556	0.0979733288724274	0.179949916152048	1.33510035760221	3.83332744133497	405.755246242732	172.491533564761	0.701699102203066	0.298300897796934
meprobamate	1	0.75604396087167	1992.79595930908	1228.05357372255	913.267442219388	1.62272721805483	2.18205080700814	1.34468121488945	6.13731687827199	1.31831946178167	1.20367591962275	1152.63334013917	33.9504541963605	10.4848863136834	1340.09286454369	36.6072788464765	11.0249923870315	2375.51174883591	48.7392218735169	13.3429664565005	336.826379953405	610.037315450308	24.4365038684309	138.398511939076	-250.65808888636	-32.1670819274928	198.427868014329	860.695404336669	56.6035857959237	0.708772595248675	1.28368131774614	0.0514209257244876	0.291227404751325	-0.5274515143518	-0.0676881250883014	160.068279999893	289.904917285252	11.6128349091053	65.7704178743278	-119.118963192996	-15.2865980314894	0.184741677593148	0.166927178374847	1.98116793036854	0.313757170321041	333.209785035577	142.015106856904	0.701162314348982	0.298837685651017
meptazinol	0.75	0.724627099035499	1883.68505808632	1696.32030703987	680.629634836716	1.11045363913222	2.76756250635225	2.49228100014603	5.90899986265953	1.45071000454286	1.26350657235123	1246.44208599472	35.3049867015231	10.7619433467811	1477.95290598085	38.4441530792505	11.390781780547	2624.91514526113	51.2339257256472	13.7944722404369	395.014042785338	449.763352347922	19.8581057742702	102.372895413889	-116.561872854569	-14.9019224446404	292.64114737145	566.32522520249	34.7600282189105	0.794178560891594	0.904252439712782	0.0399248638216472	0.205821439108406	-0.234348479830567	-0.0299604217565348	196.474825286698	223.706416738553	9.87716242950062	50.9189410045037	-57.9763530499015	-7.412021578022	0.191275243356568	0.316519660522057	5.03536619778289	10.1408856438892	438.316119676246	59.0708185229807	0.881237696476621	0.118762303523379
mequinol	1	0.805914357827519	603.342672877375	501.462746966896	105.214599763584	1.20316549240537	5.73440068424988	4.76609470637797	4.0067943159299	1.62303485530872	1.23586389451511	745.688762817127	27.3073023716574	9.06816052676137	833.304309018845	28.8670107392304	9.41025103583929	1253.42152569336	35.4036936730246	10.7819931009473	196.652442741046	162.534976652313	15.0915630591035	100.472313670775	-83.0412525217766	-20.5176022137529	96.1801290702701	245.57622917409	35.6091652728564	0.661851422667996	0.547026032482586	0.0507920081832099	0.338148577332004	-0.279482778630131	-0.0690538293124086	58.4303091472228	48.2931653462196	4.48407699780976	29.8528117255613	-24.6736119276654	-6.09628755991597	0.263501129906566	0.436047155437486	5.61350488029125	15.1625341933448	222.0816063266	75.0431500852216	0.747435552017045	0.252564447982955
mequitazine	0.8	0.741269648727092	2997.29217393878	2312.04313196302	1538.93415782549	1.29638246471378	1.94764159252527	1.50236650489968	6.55261658195852	1.10013556456223	1.00579497701467	2005.58506217425	44.7837589107284	12.6109274946798	2223.53231567569	47.1543456711647	13.0521227213504	4620.78934625034	67.9763881524338	16.6560515672267	438.234994590952	511.380601008992	21.4299130307358	161.541152396516	-188.503913698911	-11.1282022992667	276.693842194436	699.884514707904	32.5581153300025	0.730664259977829	0.85261910393992	0.0357298521096131	0.269335740022171	-0.314290447604029	-0.0185539260858589	262.842896530835	306.713886517309	12.8531506678512	96.8885299642975	-113.060151050391	-6.67443029795125	0.054581517073529	0.259467327350072	1.13500765797955	2.69760608677215	588.878747470328	10.8973995171396	0.981830888787634	0.0181691112123659
mercaptopurine	0.333333333333333	0.701692200704161	689.808475278564	428.530331123051	265.168881713676	1.60970747034587	2.60139300969487	1.61606568747297	4.20611521806913	1.14288166427001	1.05596324477808	1002.82104160587	31.6673497723739	10.0093946433234	1052.33536297253	32.4397189101961	10.1714933992483	1849.72446770117	43.0084232180298	12.2754007834954	243.490120364181	251.275888412088	28.3705376825985	181.750036189355	-187.561621572583	-32.365171819643	61.7400841748264	438.83750998467	60.7357095022415	0.572594371937042	0.590903480161928	0.066716506532531	0.427405628062958	-0.441072223970385	-0.0761103374666085	103.541776902904	106.852598126485	12.0642918856562	77.287413842772	-79.7587333209601	-13.7629707314671	0.170192904513447	0.236354850909925	5.80193367103346	2.67311038773215	325.690939342909	99.5492172106266	0.765898832279981	0.234101167720019
mercury	NA	NA	0	0	0	1000	1000	1000	0	1	1	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
meropenem	1	0.842695868765475	7008.78663417059	6441.61050942551	1200.23382569719	1.0880488076569	5.83951767073332	5.36696297963751	7.87804574852276	2.21443326626425	2.21443326626425	2261.53193733932	47.5555668385871	13.1260556668563	2519.89247637169	50.1985306196475	13.6079906840027	5360.28050720333	73.2139365640404	17.5009855305694	442.666669177769	1123.89605855085	26.4896246532695	229.314526181637	-582.211650637055	-56.4470406086165	213.352142996132	1706.1077091879	82.936665261886	0.658748596292209	1.67251117488449	0.0394201874043539	0.341251403707791	-0.866410629728504	-0.0840009229401518	297.463677499844	755.237016884721	17.800529639126	154.095049416812	-391.235280947261	-37.931349822679	0.119304886364028	0.154364463394829	0.202606800587769	4.12356493146712	445.700924082361	226.280271277045	0.663263982921397	0.336736017078603
mesalamine	0.666666666666667	0.56231173286459	837.797297231746	584.176338725046	284.64458463036	1.43415137124558	2.94331015754159	2.05230090529795	4.61365073791819	1.31508964280384	1.31508964280384	905.425283724775	30.0902855374417	9.67425519343861	992.98153862693	31.5116095848329	9.97655018234467	1710.27556516245	41.3554780550588	11.9588301306727	233.026980581553	314.509460630695	26.9405106118244	183.233276983392	-247.304406424615	-39.2265067171567	49.7937035981608	561.81386705531	66.1670173289812	0.559810782669292	0.755559664692765	0.0647203525251774	0.440189217330708	-0.594110059584611	-0.094235531747915	96.999870956459	130.917789088745	11.2142638862092	76.272731071576	-102.942995915256	-16.3284357894567	0.217272851219498	0.266418298311321	1.95422031650164	4.95450080030356	237.366109084783	178.894148480162	0.570234858531382	0.429765141468618
mesna	999.000999000999	0.798997651998618	478.706545286684	440.43385801292	151.726725599505	1.08689769548244	3.15505751142529	2.90281001104235	3.48810252438891	1.28866298890473	1.1902325880978	932.030501657893	30.5291745983722	9.7680987576674	987.089571005597	31.4179816507298	9.95677869772459	2751.54340050022	52.4551560907049	14.0128171745513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mesoridazine	999.000999000999	0.810913056597354	6941.59310871228	4761.31577031336	3068.35446151069	1.45791487974666	2.26231786313717	1.55174893580227	7.33851568619602	1.16539553414046	1.16539553414046	3577.24819208752	59.810101087421	15.2938334927268	3901.22050634952	62.4597510909987	15.7422510047502	15621.4833537209	124.985932623319	24.9981243145935	456.69306225296	1057.61493976422	19.9031460090184	206.310516681268	-477.776219319324	-26.1119498200661	250.382545571693	1535.39115908355	46.0150958290845	0.688824429857664	1.59518737661164	0.0300196660190168	0.311175570142336	-0.720623891785539	-0.0393843270982652	302.789134748145	701.202490197987	13.1958570360297	136.78461093145	-316.767343338377	-17.3123161836548	0.127124173870664	0.130895834842965	0	0.0925248134538366	612.426187049921	50.5773918843068	0.923714752844005	0.0762852471559949
mestranol	1	0.78901568909213	4462.67340640163	4201.35675620304	693.618294089472	1.06219815772911	6.43390384081475	6.05715966837099	6.90220583751178	2.44098704891103	2.44098704891103	1797.51257348152	42.3970821340516	12.1587980634269	2059.30971863834	45.3796178767333	12.7225418958844	4017.03832305395	63.3801098378186	15.8965174697596	467.410900114993	681.056287364263	26.2313537583189	139.25752481783	-202.909715662675	-19.6994135331708	328.153375297163	883.966003026938	45.9307672914897	0.770455294697016	1.12261700028261	0.0432383698908074	0.229544705302984	-0.334465594917262	-0.0324714666588296	283.563434569196	413.175345145874	15.913734068415	84.4831432412767	-123.098917604642	-11.9510121802691	0.145371562787069	0.258407603400764	4.71131800786719	4.62154944225199	539.002789777013	67.6656351558107	0.888463562013627	0.111536437986373
metaproterenol	1	0.839929477037215	2162.44733798372	1930.07737398812	488.224688725866	1.12039411845726	4.42920521620306	3.95325639722378	6.14295982622696	1.7865716553138	1.7865716553138	1135.91635994752	33.7033582888637	10.4339508071558	1323.7981873169	36.3840375345686	10.9801244046058	2248.00432341118	47.4131239575202	13.0998316382052	371.034887834033	588.333279503952	31.2242421483661	135.43871441662	-214.759058075887	-33.0081663388067	235.596173417413	803.09233757984	64.2324084871729	0.732584849803106	1.16162674005029	0.0616502854435309	0.267415150196894	-0.424028137145839	-0.0651725305961179	187.91937620197	297.975275394307	15.8142543984297	68.5961335747832	-108.769793759652	-16.7177649093042	0.137348861282734	0.243753371330602	3.63397201423525	4.81762257413425	338.474603449142	167.998998801512	0.668296633714053	0.331703366285947
metaraminol	1	0.776228986729595	1018.92884381707	914.821936642604	296.140512229156	1.11380018668609	3.44069386571673	3.08914822141831	4.9484406058605	1.42552469584606	1.41852214936533	897.685999580178	29.961408504611	9.64661214115064	1044.52797823832	32.3191580682158	10.1462764804223	1728.87191776379	41.579705599773	12.0020179887813	292.862048786136	383.003213470733	27.7900206149357	133.147765242606	-174.129840878102	-27.3224211620418	159.71428354353	557.133054348836	55.1124417769775	0.687453760786781	0.899047864293786	0.0652332873558185	0.312546239213219	-0.408746078479672	-0.0641356613446431	124.762106939458	163.163127743078	11.8388215140237	56.7222547093451	-74.1810211293348	-11.6396195580564	0.166529427198414	0.295332930173296	4.36550685163585	4.47451716262217	295.447088666188	130.562725362554	0.693521789726316	0.306478210273684
metaxalone	0.8	0.944843113727838	2849.33320972775	2558.27386578035	402.820798337911	1.11377176925451	7.07345107671813	6.35089815703685	6.3795119220822	1.90451566558704	1.79946176982745	1361.604426007	36.8999244715623	11.0836716502467	1512.05307591305	38.8851266670567	11.4777213947575	2564.36791017509	50.6395883689341	13.687583383247	360.729580357325	506.488258343775	22.1311167608398	175.967861279345	-247.070549344941	-28.8506772098373	184.76171907798	753.558807688717	50.9817939706771	0.672128376944136	0.943712824117866	0.0412357411157961	0.327871623055864	-0.460353506794247	-0.0537559432403043	193.602642900446	271.830952472117	11.8777137461051	94.4415009589007	-132.602131737197	-15.4840846480051	0.240566849290665	0.24408194060946	2.61766403662347	1.66133119571502	427.620862011411	109.076579625259	0.796763369520399	0.203236630479601
metformin	0.666666666666667	0.718826498947503	660.317328428877	557.761267257623	157.930735131209	1.18387089099158	4.18105651113627	3.53168284054548	4.34275801140918	1.73561474264265	1.66758258377849	680.977008103212	26.0955361719818	8.79786883698303	803.59207012563	28.3476995561479	9.29705101753187	1191.20023087282	34.5137687144249	10.6005465212248	305.463860492618	400.470174527556	30.8685426084047	176.181563210867	-230.978097552389	-34.6916792026342	129.282297281751	631.448272079946	65.5602218110389	0.634208995787471	0.831462637905384	0.0640897662248076	0.365791004212529	-0.479560452949692	-0.0720274241077216	147.125270513069	192.884626890934	14.8676922837342	84.8570436614403	-111.249543661846	-16.7090885285381	0.144469689431238	0.212602404822204	2.77409800453211	7.18212136532182	355.53011361594	126.115310087545	0.73815735833673	0.261842641663269
methacholine	1	0.851672462363413	1037.61324191355	983.047353228291	241.67493300944	1.05550687716728	4.29342517650774	4.06764301529729	4.96043152119149	1.73890993104767	1.73890993104767	801.651539757338	28.3134515691277	9.28956141672868	976.453431433455	31.2482548542067	9.92088720519423	1487.4299835682	38.5672138424361	11.4150769620789	393.525091492154	409.025477708906	14.8295838741798	67.7261353580849	-70.3937702248677	-13.277010020003	325.798956134069	479.419247933774	28.1065938941828	0.853168660773937	0.886773744759514	0.032150773831968	0.146831339226062	-0.152614814069044	-0.0287847690090023	181.513931247108	188.663503406238	6.84016375564395	31.238763023742	-32.469212878834	-6.1240371606293	0.248813685620139	0.335475197353799	1.63539466937445	0	408.400303632437	52.8509232178015	0.88541835741293	0.11458164258707
methadone	1	0.688169354922723	2615.66661531467	2037.28390772398	1912.38207954034	1.28389892316818	1.36775315105618	1.06531217245754	6.63786503492303	1.16400170618955	1.11388337324963	1720.20805030986	41.4753909000248	11.9819359004246	1988.18704870935	44.5890911402032	12.5743558567624	4029.20345294631	63.4760069076994	15.912548211756	456.225619446045	646.635375213495	20.8313183970417	122.736977156307	-173.962328929283	-12.3845124252803	333.488642289738	820.597704142779	33.215830822322	0.788005342872596	1.11688627038825	0.0359804217393153	0.211994657127404	-0.300472482937902	-0.0213908679040043	264.137569270999	374.377695888542	12.0605541898016	71.0601189935392	-100.71768166789	-7.17016947139436	0.103897986848533	0.216190502526938	0	0.229224091898648	555.603358057663	23.3592385446891	0.959653285580497	0.0403467144195031
methadyl_acetate	1	0.805980966264752	3259.22538251531	2656.41803368583	2147.83664707784	1.22692488199723	1.51744565255906	1.23678774049224	6.86525094266354	1.20951173113507	1.17558977117772	1985.56288805452	44.5596553852756	12.5688212235983	2313.02504472571	48.0939189994505	13.2249319211825	4924.87826483002	70.1774769055573	17.0136893943359	479.362631216647	835.312040338119	20.4962757009129	119.594828179018	-208.399640344417	-11.9104357111319	359.767803037629	1043.71168068254	32.4067114120448	0.800328343352319	1.39460996308641	0.0342199189264512	0.199671656647681	-0.347937298509793	-0.0198852782018096	287.117823722744	500.316377483529	12.2763972208919	71.6322144429659	-124.822519119662	-7.13384431383497	0.148414944417605	0.178609830253058	0.0280046991501087	0	573.394099080172	25.5633603154936	0.957320240503747	0.0426797594962528
methamphetamine	0.75	0.708002274427746	856.367193968908	817.940904560556	245.845529921413	1.04697929788583	3.48335474817319	3.32705217305362	4.84200619367645	1.49975182706625	1.41719272367141	780.697323071052	27.9409613841588	9.20790641643665	932.105731419822	30.5304066697419	9.76836156450766	1387.35584826126	37.2472260478718	11.1531092517582	329.198200291407	244.034858419349	16.1924250777971	107.735651342182	-79.8645144436778	-6.67590994962205	221.462548949225	323.899372863027	22.8683350274191	0.753428005316171	0.558516712557202	0.0370592139227884	0.246571994683829	-0.182783993835872	-0.0152789945770108	143.837837604171	106.627090622024	7.07501865653021	47.0733530991933	-34.8955099047226	-2.91693104744737	0.164431572188186	0.426544241393066	2.91368810469629	1.4321551977359	433.576274485066	3.35757714852409	0.99231559391434	0.00768440608566016
methandrostenolone	1	0.860066250664169	3395.26165805153	3196.97823299094	752.439164362667	1.06202213797217	4.51234042412903	4.24881955167612	6.4926523406508	2.02484522675707	2.02484522675707	1655.9496404867	40.6933611352848	11.8308434703358	1936.41928388242	44.0047643316314	12.4642590430686	3844.70715079937	62.005702566775	15.6658665187433	454.106942450433	595.588248162548	24.6289280358056	116.329101709457	-152.572531755603	-23.7623698604712	337.777840740976	748.160779918152	48.3912978962768	0.796069861116892	1.04409294303922	0.0431756167723901	0.203930138883108	-0.267466499211677	-0.0416565013795143	259.038967876968	339.745004229963	14.0492282806436	66.3583125998165	-87.0328714621257	-13.5549122630714	0.160652209191715	0.296817781489392	4.25053128781307	6.22143260149532	474.318771486385	96.1172726735058	0.831502104999234	0.168497895000766
methanol	1	0.839736008028614	874.031923699794	541.604187603877	365.011539977619	1.61378354101474	2.39453230370028	1.48380017693985	4.70554727907326	1.16382199915742	1.14994961825909	965.080165756989	31.0657394207347	9.88221875676763	1072.36026779501	32.7469123398681	10.2356062661278	1777.8336110358	42.164364231372	12.1142641039236	253.078981091254	212.139192361999	22.1831637711176	162.732781397469	-136.408012501176	-17.0302357379602	90.3461996937847	348.547204863175	39.2133995090778	0.608638340523418	0.510180835415286	0.0533490530386793	0.391361659476582	-0.328052317916033	-0.0409565992939464	105.233217176404	88.2099714689768	9.22402042524438	67.6662046475735	-56.7200560956979	-7.08137233779966	0.250760599970324	0.466505669257694	10.8783300072639	12.3024209808065	346.05899716353	69.7527653251924	0.832249177109115	0.167750822890885
methantheline	0.833333333333333	0.835932124152615	5166.70431387931	4348.23590513772	1421.66751263008	1.1882299917938	3.63425644039717	3.05854629616843	7.65560395270238	2.34330295508241	2.34330295508241	2059.26820628282	45.3791604845531	12.7224564066828	2316.31597274193	48.1281203948578	13.23120100943	4606.48438732367	67.8710865341323	16.6388459622434	489.253346637852	885.638148255972	23.4917604934582	159.425837886791	-288.589960233276	-18.5880151180673	329.827508751061	1174.22810848925	42.0797756115255	0.754230069824701	1.36529453909481	0.0362147592429271	0.245769930175299	-0.444888578388339	-0.02865517433196	317.368461922994	574.495031794599	15.2386160399447	103.416222512562	-187.20230006612	-12.0576584887196	0.151178996161203	0.190215659415445	0.0285262533495093	0	603.978027161644	44.7011573629992	0.931088959797968	0.0689110402020323
methaqualone	0.8	0.875367994602394	2247.25090401368	2059.84829470552	547.220903909712	1.09097884042715	4.10666129155121	3.76419884545452	5.85232924814234	2.09774569102465	2.05545286506469	1641.89034974957	40.5202461708906	11.7972663152941	1782.20373926072	42.2161549559019	12.1241820864892	3479.08900203315	58.9838028786984	15.1526472473718	335.138395675647	397.896601220296	17.733207150983	172.918021129948	-205.298747577508	-18.5884146804129	162.220374545699	603.195348797804	36.3216218313959	0.659647992998159	0.783174049295689	0.0349040117679855	0.340352007001841	-0.404086516352503	-0.0365873042157159	170.269212440945	202.153921475108	9.00946968359978	87.8521102163953	-104.303346068905	-9.44396335662706	0.206783100189488	0.230606009620721	0.5852744680993	6.47545377368406	457.795630374676	50.260786430918	0.901072430603411	0.0989275693965895
methazolamide	0.75	0.891703226480506	2031.62120623378	1865.76825610415	326.610070059487	1.08889257794317	6.22032629264538	5.71252520096619	5.34706444366614	2.15651831572989	2.15651831572989	1737.43152265977	41.6825085936508	12.021792627869	1821.52634952956	42.6793433586971	12.212703665809	3296.97750995522	57.4193130397362	14.8835087876287	262.340919832812	376.788856609729	21.9817966242406	248.979251765704	-357.598073728383	-44.3487218693558	13.3616680671077	734.386930338112	66.3305184935964	0.513065852678309	0.736894176171052	0.0429902785871325	0.486934147321691	-0.6993623439702	-0.0867337616091117	134.140204146226	192.659742818096	11.2397360219504	127.30811373731	-182.847108422096	-22.6763960764139	0.183519379555515	0.189404325532106	0.0368987606145895	6.5483404641832	334.046954027912	177.273217570604	0.653302906051206	0.346697093948794
methdilazine	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
methenamine	0.333333333333333	0.272946385202401	272.915241181659	272.911133516423	272.909152638815	1.00001505129227	1.00002230977886	1.00000725837733	3.49866546086689	1.12603721398039	1.05439912756486	924.15980011027	30.3999967123398	9.74052482990884	1040.33181519011	32.2541751590413	10.1326714290135	1711.49477259411	41.3702160085503	11.9616711604284	358.635807028478	378.754750916741	21.2054925555115	48.8321308092363	-51.5715418787432	-12.8928854696858	309.803676219241	430.326292795484	34.0983780251973	0.880157120905338	0.929532647222886	0.0520421132225555	0.119842879094662	-0.12656588921429	-0.0316414723035724	146.132592724658	154.330417302281	8.64055832242727	19.897527641061	-21.0137498204428	-5.2534374551107	0.0568397389697643	0.25	1.31650978719522	2.55499840030232	358.635807028478	48.8321308092363	0.880157120905338	0.119842879094662
methenolone	0.888888888888889	0.930937702651926	10970.2122414223	10250.2926665698	1277.24536346704	1.07023405070183	8.5889622739706	8.02531209723534	8.91236606063396	3.70497065297139	3.70497065297139	2214.2184665441	47.0554828531607	13.0338731351015	2623.14280546696	51.2166262601019	13.7913668706333	5246.80813209755	72.434854401024	17.3766102824853	644.255372100691	1141.22621722646	19.7685300058473	131.067237326535	-232.170927762333	-24.3323434779601	513.188134774156	1373.39714498879	44.1008734838074	0.830951354013316	1.47193723406254	0.0254971669411929	0.169048645986684	-0.299450738233792	-0.0313835082094869	499.505756234616	884.818488686781	15.326988268674	101.619392454427	-180.007369545832	-18.8654160388116	0.147558123621903	0.17607236997205	0.306273263985763	0.300860471624858	697.749528233084	77.5730811941421	0.899947350624213	0.100052649375787
methimazole	0.5	0.64623093532605	357.180730053213	215.351966870308	145.136955425344	1.65859051692952	2.46099092409955	1.4837845140074	3.50958162622711	1.07709231716976	1.03477079125217	667.210975541923	25.8304273201572	8.73818148861344	729.734720325093	27.0136025054988	9.00302252524564	1128.04672079328	33.5864067859793	10.4097994444772	256.586078415134	133.947819531507	19.8540079244547	175.651255825956	-91.696723614877	-8.92373519588479	80.9348225891783	225.644543146384	28.7777431203395	0.593623128056813	0.30989414592492	0.0459331167200394	0.406376871943187	-0.21214438538928	-0.0206454521369673	110.906082537533	57.8972484417053	8.58164345926778	75.9230305743111	-39.6347473739365	-3.85717151254264	0.258336078607445	0.475653285500978	9.74394405699801	7.45286547608628	404.021905221037	28.2154290200533	0.934722369437168	0.0652776305628322
methionine	1	0.799773617058551	774.631604742949	705.276668012979	217.380638365134	1.09833720563218	3.56348021870192	3.24443185610821	4.55230806315269	1.99219736939883	1.8592585348715	712.833283312348	26.6989378686185	8.93297235141826	831.893708838352	28.8425676533549	9.40493821123697	1298.31432615423	36.0321290816159	10.9092095275639	274.638487925748	307.881771697374	22.3959741498353	184.243601727064	-206.545145773487	-38.2636770160366	90.3948861986845	514.426917470861	60.6596511658719	0.59849467677751	0.670938741432065	0.0488055094213418	0.40150532322249	-0.45010504970843	-0.0833845510182947	126.026683238456	141.281430762501	10.2771114176868	84.5460889656755	-94.7798681001824	-17.5585160669192	0.246095930517592	0.294647890509379	2.39920939476951	9.38140340695142	307.101121138991	151.780968513821	0.669237540674865	0.330762459325135
methocarbamol	1	0.834941378919525	2822.95499145317	2444.61415753153	594.03270781013	1.15476505065473	4.75218780773847	4.11528544706481	6.4587213584124	1.54460632021023	1.36267355389763	1437.35704101357	37.9124918860996	11.2855194499265	1598.17009105343	39.9771195942558	11.691610346715	2895.38253127121	53.808758871314	14.252858819097	402.370049258795	822.580781738205	36.0534105919221	183.951646322282	-376.059523596625	-41.3905180350414	218.418402936512	1198.64030533483	77.4439286269635	0.686261573281923	1.40295129437941	0.0614908349181777	0.313738426718077	-0.641387699672155	-0.0705935297073069	235.918289532458	482.296958701152	21.1388968297365	107.854841176611	-220.491857514585	-24.2681587152846	0.163700504272234	0.189666464088761	2.28063492544341	4.13213645354654	429.126175766332	157.195519814745	0.73189544067791	0.268104559322089
methohexital	0.8	0.793463890941449	2140.88307612925	1561.82988433113	1243.13662212732	1.37075304910439	1.72216234163037	1.25636221838469	6.208466579387	1.29022444995883	1.06657699307102	1504.83999091631	38.7922671536004	11.4594412215133	1684.37728246142	41.0411657054405	11.8981596439869	3400.6365991518	58.3149774856494	15.0378843845665	440.524201162791	740.71479898	24.4731735308589	148.233398640833	-249.245493860601	-29.5789452110754	292.290802521958	989.960292840601	54.0521187419343	0.748226776706958	1.25809806824924	0.0415674864138005	0.251773223293041	-0.423341446367292	-0.0502395981316271	259.361971332014	436.101467186488	14.4087669076061	87.2735399945105	-146.745178727237	-17.4148287871957	0.171098559348399	0.165831714639054	1.3505855584953	4.17958857654739	472.039349666665	116.718250136959	0.801755000401031	0.198244999598969
methotrexate	0.9	0.903470222691501	16893.8740114611	16739.5164689095	1326.16267747008	1.00922114702885	12.7389152918174	12.6225211682502	9.98898914132657	2.94989614326615	2.94989614326615	2883.96538009351	53.7025639992497	14.2341000538568	3127.77847915938	55.9265453891028	14.6244203794491	6485.40414491153	80.5320069594166	18.6485762915537	567.207026873238	2053.8268427425	60.9852329203567	327.000328980987	-1184.05101034983	-76.502999793524	240.206697892251	3237.87785309233	137.488232713881	0.634312638069715	2.296812735096	0.0682003257086812	0.365687361930285	-1.32413472400785	-0.0855539817388795	507.200695722254	1836.5470704312	54.5334438758662	292.40609954155	-1058.78712316144	-68.4095451602834	0.0763608197458736	0.0915563618187173	0.0288173376640797	3.22538006948903	536.773306190515	357.434049663709	0.600278338884545	0.399721661115455
