target_uniprot_id	compound_bindingdb_id	pKi
P24941	50425006	1
P24941	50425005	1
P24941	50425004	1
P24941	50425003	1
P24941	12028	0
P24941	50425007	1
P24941	50431334	1
P24941	50431355	1
P24941	50431356	1
P24941	50431353	1
P24941	50431354	1
P24941	50431351	1
P24941	50431352	1
P24941	50431349	1
P24941	50431350	1
P24941	50431348	1
P24941	50431359	1
P24941	50431357	0
P24941	50431358	1
P24941	50431363	1
P24941	50431360	1
P24941	50431346	1
P24941	50431347	1
P24941	50431345	1
P24941	50431343	1
P24941	50431342	1
P24941	50431340	1
P24941	50431341	1
P24941	50431338	1
P24941	50431339	1
P24941	50431336	1
P24941	50431337	1
P24941	50431335	1
P24941	50067537	0
P24941	5594	0
P24941	50205472	1
P24941	50205468	0
P24941	50130708	0
P24941	50130709	0
P24941	50276017	0
P24941	50275358	0
P24941	50275356	0
P24941	50276065	0
P24941	50249356	1
P24941	50276064	0
P24941	50276063	0
P24941	50258424	0
P24941	241235	1
P24941	241195	0
P24941	241216	0
P24941	241213	1
P24941	241223	1
P24941	241234	1
P24941	241226	1
P24941	50110183	0
P24941	50113281	1
P24941	50229973	1
P24941	50319615	1
P24941	50319616	0
P24941	50319617	1
P24941	50319618	1
P24941	50319619	0
P24941	50319620	1
P24941	50319621	1
P24941	50319622	1
P24941	50319623	1
P24941	50319624	1
P24941	50319625	1
P24941	50319626	0
P24941	50319627	1
P24941	50224883	0
P24941	50313050	1
P24941	50313051	1
P24941	50313061	1
P24941	50389111	1
P24941	50389113	0
P24941	50389116	0
P24941	50389117	0
P24941	5931	1
P24941	50443456	1
P24941	50443457	1
P24941	50443458	1
P24941	50443443	1
P24941	50443444	1
P24941	50443445	0
P24941	50443446	0
P24941	50443447	1
P24941	50443448	1
P24941	50443449	1
P24941	50443450	1
P24941	50443451	1
P24941	50443452	1
P24941	50443453	1
P24941	50443454	1
P24941	50443455	1
P24941	81436	1
P24941	50444938	1
O96013	4838	1
O96013	101556	1
O96013	101475	1
O96013	101476	1
O96013	101477	1
O96013	101478	1
O96013	101479	1
O96013	101480	1
O96013	101481	0
O96013	101482	1
O96013	101483	1
O96013	101484	0
O96013	101485	1
O96013	101487	1
O96013	101488	1
O96013	101489	1
O96013	101490	0
O96013	101491	1
O96013	101492	1
O96013	4827	1
O96013	101493	1
O96013	101495	0
O96013	101496	1
O96013	101497	0
O96013	101498	0
O96013	101499	1
O96013	101500	1
O96013	101501	1
O96013	101502	0
O96013	101503	1
O96013	101504	1
O96013	101506	1
O96013	101507	1
O96013	101508	1
O96013	101510	1
O96013	101511	1
O96013	101513	1
O96013	101514	1
O96013	101515	1
O96013	101516	1
O96013	101517	1
O96013	101518	1
O96013	101520	1
O96013	101521	0
O96013	101522	1
O96013	101524	1
O96013	101526	1
O96013	101527	1
O96013	101529	1
O96013	101530	1
O96013	101532	1
O96013	101533	1
O96013	101534	1
O96013	101535	1
O96013	101536	1
O96013	101537	1
O96013	101538	0
O96013	101539	1
O96013	101540	1
O96013	101541	1
O96013	101542	1
O96013	101543	1
O96013	101544	1
O96013	101545	1
O96013	101546	1
O96013	101547	1
O96013	101548	1
O96013	101549	1
O96013	101550	1
O96013	101551	1
O96013	101552	1
O96013	101553	1
O96013	101554	1
O96013	101555	0
O96013	101638	1
O96013	101639	1
O96013	101640	1
O96013	101641	1
O96013	50096231	1
O96013	50096232	0
O96013	50096233	0
O96013	50096234	0
O96013	50096228	0
O96013	50096237	0
O96013	50096229	1
O96013	50096230	0
O96013	50096238	0
O96013	50096239	0
O96013	50096240	0
O96013	101618	1
O96013	50097130	1
O96013	50097131	1
O96013	50097128	0
O96013	50097135	1
O96013	50097136	0
O96013	50097134	1
O96013	50097137	0
O96013	50097138	0
O96013	50097139	0
O96013	50097133	1
O96013	50097140	1
O96013	50097141	0
O96013	50097142	0
O96013	50097143	0
O96013	50097144	1
O96013	50097132	1
O96013	50097145	1
O96013	50097146	1
O96013	50097147	0
O96013	50097148	0
O96013	50097149	1
O96013	50097119	1
O96013	50097127	1
O96013	50185821	0
O96013	50337313	0
O96013	50337319	0
O96013	50337322	0
O96013	50337325	0
O96013	50389111	1
O96013	50389112	1
O96013	50389109	1
O96013	50389113	1
O96013	50389114	0
O96013	50389115	1
O96013	50389116	1
O96013	50389117	1
O96013	50389118	1
O96013	50389119	1
O96013	50389120	1
O96013	50448769	0
O96013	50448770	0
O96013	50448771	1
O96013	50448772	1
O96013	50448773	1
O96013	50448774	0
O96013	50448775	1
O96013	50448777	0
O96013	50448778	1
O96013	50448779	1
O96013	50448780	1
P20309	6354	1
P20309	6363	1
P20309	6382	1
P20309	6384	1
P20309	6387	1
P20309	6427	1
P20309	6440	1
P20309	6449	1
P20309	43819	0
P20309	43820	0
P20309	43821	0
P20309	43822	0
P20309	86231	1
P20309	86698	1
P20309	50240680	1
P20309	81484	0
P20309	50001888	1
P20309	50130257	1
P20309	78576	0
P20309	22869	1
P20309	50017674	1
P20309	50040241	1
P20309	22871	1
P20309	50131440	1
P20309	39341	1
P20309	50062598	1
P20309	81768	1
P20309	81769	0
P20309	50015720	1
P20309	81770	0
P20309	50002338	1
P20309	50007692	0
P20309	81462	1
P20309	35255	1
P20309	81898	1
P20309	50176065	1
P20309	81896	0
P20309	81901	1
P20309	81900	1
P20309	50071173	1
P20309	50064176	1
P20309	81897	1
P20309	50018056	0
P20309	81799	1
P20309	81960	1
P20309	81959	1
P20309	81961	1
P20309	82423	1
P20309	50020712	1
P20309	50017721	1
P20309	35229	1
P20309	50028066	0
P20309	82548	1
P20309	50079527	1
P20309	50014247	1
P20309	30130	0
P20309	50010859	1
P20309	82437	1
P20309	28347	1
P20309	50254790	0
P20309	112777	1
P20309	50062614	1
P20309	22416	1
P20309	82217	0
P20309	22913	0
P20309	82479	1
P20309	50095890	0
P20309	50003359	1
P20309	85787	1
P20309	50109647	1
P20309	82372	1
P20309	50072228	1
P20309	85817	1
P20309	85816	1
P20309	85818	0
P20309	10759	0
P20309	86049	0
P20309	86057	1
P20309	50130293	0
P20309	78433	0
P20309	50130273	0
P20309	50334150	0
P20309	50001786	0
P20309	79181	0
P20309	50010588	0
P20309	86295	1
P20309	86292	1
P20309	86294	1
P20309	86290	1
P20309	86291	1
P20309	86293	1
P20309	50048803	0
P20309	50171290	0
P20309	38242	1
P20309	38243	1
P20309	81780	0
P20309	103738	1
P20309	103739	1
P20309	103740	1
P20309	103741	1
P20309	103742	1
P20309	103744	1
P20309	103745	1
P20309	103746	1
P20309	103747	1
P20309	103748	1
P20309	103749	1
P20309	103750	1
P20309	103751	1
P20309	103752	1
P20309	103753	1
P20309	103754	1
P20309	103755	1
P20309	103758	1
P20309	103756	1
P20309	103757	1
P20309	103759	1
P20309	103760	1
P20309	103761	1
P20309	103762	1
P20309	103763	1
P20309	103764	1
P20309	103765	1
P20309	103766	1
P20309	103767	1
P20309	103768	1
P20309	103769	1
P20309	103770	1
P20309	103771	1
P20309	103772	1
P20309	103773	1
P20309	103774	1
P20309	103775	1
P20309	103776	1
P20309	103777	1
P20309	103778	1
P20309	103779	1
P20309	103780	1
P20309	103781	1
P20309	103782	1
P20309	103783	1
P20309	103784	1
P20309	103785	1
P20309	103786	1
P20309	103787	1
P20309	103788	1
P20309	103789	1
P20309	103790	1
P20309	103791	1
P20309	103792	1
P20309	103793	1
P20309	103794	1
P20309	103795	1
P20309	103796	1
P20309	103798	1
P20309	103799	1
P20309	103800	1
P20309	103801	1
P20309	103802	1
P20309	103803	1
P20309	103804	1
P20309	103805	1
P20309	103806	1
P20309	103807	1
P20309	103808	1
P20309	103809	1
P20309	103810	1
P20309	103811	1
P20309	103812	1
P20309	103813	1
P20309	103814	1
P20309	103815	1
P20309	103816	1
P20309	103817	1
P20309	103818	1
P20309	103819	1
P20309	103820	1
P20309	103821	1
P20309	103822	1
P20309	103823	1
P20309	103824	1
P20309	103825	1
P20309	123054	1
P20309	123055	1
P20309	123056	1
P20309	123057	1
P20309	238344	1
P20309	50084425	1
P20309	238340	1
P20309	238341	1
P20309	238342	1
P20309	238343	1
P20309	143688	1
P20309	290159	1
P20309	290168	1
P20309	290220	1
P20309	325605	1
P20309	325606	1
P20309	325607	1
P20309	325608	1
P20309	325609	1
P20309	325610	1
P20309	360028	1
P20309	360029	1
P20309	360031	1
P20309	360032	1
P20309	360033	0
P20309	360034	1
P20309	360035	1
P20309	360036	1
P20309	360037	1
P20309	360038	1
P20309	360039	1
P20309	360040	1
P20309	360041	1
P20309	360042	1
P20309	360043	1
P20309	360044	0
P20309	360045	1
P20309	360046	1
P20309	360047	1
P20309	360048	1
P20309	360055	1
P20309	360056	1
P20309	360057	1
P20309	360058	1
P20309	360065	1
P20309	360066	1
P20309	360067	1
P20309	360068	0
P20309	360071	0
P20309	360072	0
P20309	360073	1
P20309	360077	1
P20309	360078	1
P20309	360079	1
P20309	360083	0
P20309	360084	1
P20309	360085	1
P20309	360087	1
P20309	360088	1
P20309	360091	1
P20309	360092	1
P20309	360093	1
P20309	360094	1
P20309	360095	1
P20309	360096	1
P20309	360097	1
P20309	360099	1
P20309	360100	1
P20309	360101	1
P20309	360107	1
P20309	360108	1
P20309	360109	1
P20309	360110	1
P20309	360111	1
P20309	360112	1
P20309	360113	1
P20309	360114	1
P20309	360116	1
P20309	360127	1
P20309	360128	1
P20309	360129	1
P20309	360131	1
P20309	360132	1
P20309	360133	1
P20309	360134	1
P20309	360136	1
P20309	360137	1
P20309	360140	1
P20309	360143	1
P20309	360144	1
P20309	360145	1
P20309	360146	1
P20309	360147	1
P20309	360149	1
P20309	360150	1
P20309	360151	1
P20309	360152	1
P20309	360153	1
P20309	360155	1
P20309	360156	1
P20309	360157	1
P20309	360170	1
P20309	360173	1
P20309	360174	1
P20309	360175	1
P20309	360176	1
P20309	360177	1
P20309	360178	1
P20309	360179	1
P20309	360180	1
P20309	360182	1
P20309	360183	1
P20309	360184	1
P20309	360185	1
P20309	360188	1
P20309	360189	1
P20309	360190	0
P20309	360191	1
P20309	360192	1
P20309	360193	1
P20309	360194	1
P20309	360195	1
P20309	360196	1
P20309	360198	1
P20309	360199	1
P20309	360200	1
P20309	360201	1
P20309	360202	1
P20309	360203	1
P20309	360204	1
P20309	360205	1
P20309	360206	1
P20309	360207	1
P20309	360208	1
P20309	360209	1
P20309	360210	1
P20309	360211	1
P20309	360212	1
P20309	360213	1
P20309	360214	1
P20309	360215	1
P20309	360216	1
P20309	360217	1
P20309	360218	1
P20309	360219	1
P20309	360220	1
P20309	360221	1
P20309	360223	1
P20309	360225	1
P20309	360226	1
P20309	360227	1
P20309	360228	1
P20309	360229	1
P20309	360231	1
P20309	360232	1
P20309	360233	1
P20309	360235	1
P20309	360240	1
P20309	360241	1
P20309	360242	1
P20309	360244	1
P20309	360246	1
P20309	360247	1
P20309	360248	1
P20309	360249	1
P20309	360250	1
P20309	360251	1
P20309	360254	1
P20309	360255	1
P20309	360256	1
P20309	360258	1
P20309	360259	1
P20309	360262	1
P20309	360263	1
P20309	360264	1
P20309	360265	1
P20309	360266	1
P20309	360267	1
P20309	360268	1
P20309	360269	1
P20309	360270	1
P20309	360272	1
P20309	360274	1
P20309	360275	1
P20309	360276	1
P20309	360278	1
P20309	360279	1
P20309	360280	1
P20309	360281	1
P20309	360282	1
P20309	360283	1
P20309	360284	1
P20309	360285	1
P20309	360286	1
P20309	360287	1
P20309	360288	1
P20309	360289	1
P20309	360290	1
P20309	360291	1
P20309	360292	1
P20309	360293	1
P20309	360294	1
P20309	360295	1
P20309	360296	1
P20309	360297	1
P20309	360298	1
P20309	360299	1
P20309	360300	1
P20309	360301	1
P20309	360302	1
P20309	360303	1
P20309	360305	1
P20309	360306	1
P20309	360308	1
P20309	360311	1
P20309	360312	1
P20309	360317	1
P20309	360318	1
P20309	360319	1
P20309	360320	1
P20309	360321	1
P20309	50005680	1
P20309	50005682	1
P20309	50005681	1
P20309	50005684	1
P20309	50005683	1
P20309	50005686	1
P20309	50005685	1
P20309	50079583	1
P20309	50007550	1
P20309	50451109	1
P20309	50451113	1
P20309	50451111	1
P20309	50451114	1
P20309	50451116	1
P20309	50451115	1
P20309	50451110	1
P20309	50076089	1
P20309	50219349	0
P20309	50403945	1
P20309	50220556	1
P20309	50220553	1
P20309	50220551	1
P20309	50403939	1
P20309	50403948	1
P20309	50220521	1
P20309	50403943	1
P20309	50403946	1
P20309	50403942	1
P20309	50003014	0
P20309	50415218	0
P20309	50003016	0
P20309	50003015	0
P20309	50004656	0
P20309	50385682	0
P20309	50019290	1
P20309	50019289	1
P20309	50377964	1
P20309	50079714	1
P20309	50089787	0
P20309	50089786	0
P20309	50089789	0
P20309	50064612	0
P20309	50089794	0
P20309	50089797	0
P20309	50089788	0
P20309	50089790	0
P20309	50064609	0
P20309	50089791	1
P20309	50092313	1
P20309	50092320	1
P20309	50092314	1
P20309	50092319	1
P20309	50092321	1
P20309	50092957	1
P20309	50092958	1
P20309	50092959	1
P20309	50092965	1
P20309	50095653	1
P20309	50095655	1
P20309	50095661	1
P20309	50095664	1
P20309	50095663	1
P20309	50095670	1
P20309	50095673	1
P20309	50095674	1
P20309	50095672	1
P20309	50095671	1
P20309	50095676	1
P20309	50095665	1
P20309	50095667	1
P20309	50095679	1
P20309	50095681	1
P20309	50095678	1
P20309	50095680	1
P20309	50095659	1
P20309	50095684	1
P20309	50095657	1
P20309	50095685	1
P20309	50095666	1
P20309	50095688	1
P20309	50095687	1
P20309	50095691	1
P20309	50095654	1
P20309	50095683	1
P20309	50095689	1
P20309	50095662	1
P20309	50095658	1
P20309	50095669	1
P20309	50095682	1
P20309	50095675	1
P20309	50095656	1
P20309	50095690	1
P20309	50095668	1
P20309	50095686	1
P20309	50095660	1
P20309	50095677	1
P20309	50106485	1
P20309	50106486	1
P20309	50326218	0
P20309	50403547	1
P20309	46858	0
P20309	50128241	0
P20309	50128242	0
P20309	50128240	0
P20309	50129383	1
P20309	50129385	1
P20309	50129389	1
P20309	50129390	1
P20309	50129392	1
P20309	50129388	1
P20309	50129396	1
P20309	50129394	0
P20309	50129391	1
P20309	50129386	1
P20309	50129400	1
P20309	50129401	0
P20309	50129402	1
P20309	50129406	1
P20309	50129395	1
P20309	50129397	1
P20309	50129407	1
P20309	50129408	0
P20309	50129410	1
P20309	50129404	1
P20309	50129384	1
P20309	50129387	1
P20309	50129405	1
P20309	50129403	1
P20309	50129399	1
P20309	50129393	1
P20309	50129398	1
P20309	50129409	1
P20309	50030196	0
P20309	50030221	1
P20309	50030222	1
P20309	50030223	1
P20309	50030224	1
P20309	50030225	1
P20309	50030242	1
P20309	50030243	0
P20309	50030245	0
P20309	50030246	0
P20309	50030247	1
P20309	50030248	0
P20309	50030249	1
P20309	50107696	1
P20309	50030251	1
P20309	50145682	0
P20309	50123435	0
P20309	50048352	0
P20309	73209	0
P20309	50048353	0
P20309	50006584	0
P20309	50241912	0
P20309	50241913	1
P20309	50241914	0
P20309	50241915	1
P20309	50241916	0
P20309	50241917	0
P20309	50084421	1
P20309	50084422	1
P20309	50084423	1
P20309	50084424	1
P20309	50084426	1
P20309	50084427	1
P20309	50084428	1
P20309	50084429	1
P20309	50084430	1
P20309	50296345	1
P20309	50084431	1
P20309	50084432	1
P20309	50337878	1
P20309	50084433	1
P20309	50084434	1
P20309	50084435	1
P20309	50084436	1
P20309	50084437	1
P20309	50084438	1
P20309	50084439	1
P20309	50084440	1
P20309	50084441	1
P20309	50084442	1
P20309	50084443	1
P20309	50181088	1
P20309	50181093	1
P20309	50181097	1
P20309	50181099	0
P20309	50181089	1
P20309	50181101	1
P20309	50181102	1
P20309	50181103	1
P20309	50181109	1
P20309	50181105	1
P20309	50181106	1
P20309	50181095	1
P20309	50181110	1
P20309	50181111	1
P20309	50181107	1
P20309	50181096	1
P20309	50181108	1
P20309	50181114	1
P20309	50181090	0
P20309	50181120	1
P20309	50181121	1
P20309	50181117	0
P20309	50181098	1
P20309	50181122	1
P20309	50181116	1
P20309	50181124	0
P20309	50181128	1
P20309	50181112	1
P20309	50181126	0
P20309	50181119	1
P20309	50181100	1
P20309	50181134	1
P20309	50181091	0
P20309	50181104	1
P20309	50181127	1
P20309	50181092	1
P20309	50181115	1
P20309	50181131	1
P20309	50181118	1
P20309	50181125	1
P20309	50181132	1
P20309	50181133	1
P20309	50181094	1
P20309	50181123	1
P20309	50181129	1
P20309	50189576	1
P20309	50194645	1
P20309	50194644	1
P20309	50194646	1
P20309	50194647	1
P20309	50194648	1
P20309	50194649	1
P20309	50194650	1
P20309	50194653	1
P20309	50194651	1
P20309	50194642	1
P20309	50194641	1
P20309	50194652	1
P20309	50194659	1
P20309	50194657	1
P20309	50194660	1
P20309	50194654	1
P20309	50194639	1
P20309	50194643	1
P20309	50194661	1
P20309	50194640	1
P20309	50194655	1
P20309	50194656	1
P20309	50194658	1
P20309	50201277	1
P20309	50201280	1
P20309	50201286	1
P20309	50201287	1
P20309	50201289	1
P20309	50201293	1
P20309	50201279	1
P20309	50201283	1
P20309	50201284	1
P20309	50201296	1
P20309	50201276	1
P20309	50201291	1
P20309	50165019	1
P20309	50201292	1
P20309	50201294	1
P20309	50201281	1
P20309	50201278	1
P20309	50201299	1
P20309	50201285	1
P20309	50201295	1
P20309	50207987	1
P20309	50207988	1
P20309	50207989	1
P20309	50207992	1
P20309	50207993	0
P20309	50207995	1
P20309	50207999	1
P20309	50207998	1
P20309	50208003	1
P20309	50207997	1
P20309	50208005	1
P20309	50208009	1
P20309	50208002	1
P20309	50208007	1
P20309	50208010	1
P20309	50208012	0
P20309	50208004	1
P20309	50207994	1
P20309	50208013	0
P20309	50208014	1
P20309	50208015	1
P20309	50208000	1
P20309	50208016	0
P20309	50208017	0
P20309	50208018	1
P20309	50208006	1
P20309	50208020	1
P20309	50208019	1
P20309	50207991	0
P20309	50208001	1
P20309	50208022	0
P20309	50208023	1
P20309	50207986	1
P20309	50208021	1
P20309	50208024	1
P20309	50207996	1
P20309	50208011	1
P20309	50207990	1
P20309	50208026	1
P20309	50208027	1
P20309	50208025	1
P20309	50208028	1
P20309	50208008	1
P20309	50208032	1
P20309	50208031	1
P20309	50208037	1
P20309	50208038	1
P20309	50208040	0
P20309	50208041	1
P20309	50208042	0
P20309	50208030	1
P20309	50208035	1
P20309	50208044	1
P20309	50208046	1
P20309	50208049	0
P20309	50208047	1
P20309	50208050	1
P20309	50208048	0
P20309	50208039	1
P20309	50208052	0
P20309	50208054	1
P20309	50208033	0
P20309	50208051	1
P20309	50208053	0
P20309	50208055	0
P20309	50208034	1
P20309	50208036	1
P20309	50208056	1
P20309	50208029	1
P20309	50208043	1
P20309	50208045	1
P20309	50208057	1
P20309	50208058	1
P20309	50209318	1
P20309	50209320	1
P20309	50209321	1
P20309	50209322	1
P20309	50209319	0
P20309	50209323	1
P20309	50209326	1
P20309	50209327	1
P20309	50209325	1
P20309	50209324	1
P20309	50209329	0
P20309	50209331	0
P20309	50209332	1
P20309	50209328	1
P20309	50209330	1
P20309	50227866	0
P20309	50001884	1
P20309	21398	0
P20309	35254	1
P20309	50262678	0
P20309	50343161	1
P20309	50128830	1
P20309	50128836	1
P20309	50128837	1
P20309	50128838	1
P20309	50128831	1
P20309	50128832	1
P20309	50128833	1
P20309	50128834	1
P20309	50128835	1
P20309	50129143	0
P20309	50129179	0
P20309	50129247	0
P20309	50129248	0
P20309	50129249	1
P20309	50129251	0
P20309	50129252	0
P20309	50129257	0
P20309	50129259	0
P20309	50267614	1
P20309	50267573	1
P20309	50139861	0
P20309	50283788	0
P20309	50283792	0
P20309	50283794	0
P20309	50283789	0
P20309	50283793	0
P20309	50283795	0
P20309	50283791	1
P20309	50154842	0
P20309	50154843	1
P20309	50154845	0
P20309	50154846	0
P20309	50154844	0
P20309	50154849	0
P20309	50291395	1
P20309	50291397	1
P20309	50291393	1
P20309	50291394	1
P20309	50297310	1
P20309	50192024	1
P20309	50192100	1
P20309	50192030	1
P20309	50192034	0
P20309	50192246	1
P20309	50192098	0
P20309	50192316	0
P20309	50192317	1
P20309	50192023	1
P20309	50192025	0
P20309	50192021	0
P20309	50192339	1
P20309	50192033	1
P20309	50192027	1
P20309	50192235	0
P20309	50192340	0
P20309	50192240	1
P20309	50192338	0
P20309	50192332	0
P20309	50192329	0
P20309	50204312	0
P20309	50301291	0
P20309	50309861	0
P20309	85027	0
P20309	50213344	0
P20309	50213343	0
P20309	50289291	0
P20309	50289292	0
P20309	50240701	1
P20309	50219391	0
P20309	50219396	0
P20309	50219395	0
P20309	81452	1
P20309	50219397	0
P20309	50219353	0
P20309	50219354	0
P20309	50219392	0
P20309	50219350	0
P20309	50219352	0
P20309	50219390	0
P20309	50219393	0
P20309	50219394	0
P20309	50219351	0
P20309	50219972	0
P20309	50219973	0
P20309	50219975	0
P20309	50219976	0
P20309	50219979	0
P20309	50219977	0
P20309	50219978	0
P20309	50219974	0
P20309	50220555	1
P20309	50403941	1
P20309	50403947	1
P20309	50403944	1
P20309	50220522	1
P20309	50220554	0
P20309	50220549	1
P20309	50220550	1
P20309	50220552	0
P20309	50220520	0
P20309	50220523	1
P20309	50403940	1
P20309	50220548	1
P20309	50370569	0
P20309	50327860	0
P20309	50327861	0
P20309	50334455	0
P20309	50011851	1
P20309	50337854	1
P20309	50337855	1
P20309	50337856	1
P20309	50337857	1
P20309	50337858	1
P20309	50337859	1
P20309	50337860	1
P20309	50337861	1
P20309	50337862	1
P20309	50337863	1
P20309	50337864	1
P20309	50337865	1
P20309	50337866	1
P20309	50337867	1
P20309	50337868	1
P20309	50337869	1
P20309	50337870	1
P20309	50337871	1
P20309	50337872	1
P20309	50337873	1
P20309	50337874	1
P20309	50337875	1
P20309	50337876	1
P20309	50337877	1
P20309	50337879	1
P20309	50337880	1
P20309	50337881	1
P20309	50337882	1
P20309	50337883	1
P20309	50337884	1
P20309	50337885	1
P20309	50337886	1
P20309	50228607	0
P20309	50228611	0
P20309	50228612	0
P20309	50228615	0
P20309	50368049	0
P20309	50009300	0
P20309	50368046	0
P20309	50368048	0
P20309	50368047	0
P20309	50004734	1
P20309	50343152	1
P20309	50343153	1
P20309	50343154	1
P20309	50343155	1
P20309	50343156	1
P20309	50343157	1
P20309	50343158	1
P20309	50343159	1
P20309	50343160	1
P20309	50165008	1
P20309	50368152	1
P20309	50453023	0
P20309	50368150	1
P20309	50368151	1
P20309	50368148	0
P20309	50368149	0
P20309	50453022	0
P20309	50007551	1
P20309	50354567	1
P20309	50354568	1
P20309	50354569	1
P20309	50354566	1
P20309	50355610	1
P20309	50355611	1
P20309	50355612	1
P20309	50355613	1
P20309	50355614	1
P20309	50355615	1
P20309	50355616	1
P20309	50355617	1
P20309	50355618	1
P20309	50355619	1
P20309	50355620	1
P20309	50355621	1
P20309	50355622	1
P20309	50355623	1
P20309	50355624	1
P20309	50355625	1
P20309	50355626	1
P20309	50355627	1
P20309	50355628	1
P20309	50355629	1
P20309	50355630	1
P20309	50355631	1
P20309	50355632	1
P20309	50064613	0
P20309	50109644	1
P20309	50109650	1
P20309	50176705	1
P20309	50176704	1
P20309	50176713	1
