target_uniprot_id	compound_bindingdb_id	pEC50
Q8TDD5	46914	5.407
Q8TDD5	46915	5.174
Q8TDD5	46916	4.767
Q8TDD5	46917	5.364
Q8TDD5	46918	5.742
Q8TDD5	46919	5.277
Q8TDD5	46920	5.559
Q8TDD5	46922	5.818
Q8TDD5	46925	4.983
Q8TDD5	46927	5.606
Q8TDD5	46928	5.433
Q8TDD5	46929	4.833
Q8TDD5	46930	5.402
Q8TDD5	46931	4.848
Q8TDD5	46932	5.602
Q8TDD5	46933	5.277
Q8TDD5	46934	5.544
Q8TDD5	46935	5.553
Q8TDD5	46936	5.752
Q8TDD5	46938	5.159
Q8TDD5	46940	5.305
Q8TDD5	46941	5.514
Q8TDD5	46942	5.795
Q8TDD5	46943	5.573
Q8TDD5	46944	5.684
Q8TDD5	46945	5.845
Q8TDD5	46946	5.636
Q8TDD5	46947	5.417
Q8TDD5	46948	5.735
Q8TDD5	46949	5.504
Q8TDD5	46950	5.455
Q8TDD5	46951	5.218
Q8TDD5	46952	6.085
Q8TDD5	46953	5.767
Q8TDD5	46954	5.457
Q8TDD5	46955	5.913
Q8TDD5	46956	5.167
Q8TDD5	46957	5.547
Q8TDD5	46958	5.623
Q8TDD5	43883	5.264
Q8TDD5	46960	5.936
Q8TDD5	46961	5.161
Q8TDD5	46963	5.402
Q8TDD5	46964	5.502
Q8TDD5	46965	5.345
Q8TDD5	46966	5.265
Q8TDD5	46967	5.521
Q8TDD5	46968	5.446
Q8TDD5	46969	5.198
Q8TDD5	46970	5.539
Q8TDD5	32956	4.907
Q8TDD5	46973	5.359
Q8TDD5	46974	5.485
Q8TDD5	46975	5.033
Q8TDD5	46977	5.11
Q8TDD5	46979	4.69
Q8TDD5	46980	5.124
Q8TDD5	46981	5.113
Q8TDD5	46982	4.762
Q8TDD5	46984	5.423
Q8TDD5	46986	5.604
Q8TDD5	46990	5.338
Q8TDD5	46991	6.543
Q8TDD5	46992	5.371
Q8TDD5	46993	6.042
Q8TDD5	46994	5.638
Q8TDD5	46995	5.485
Q8TDD5	46746	4.524
Q8TDD5	46747	4.524
Q8TDD5	46748	5.341
Q8TDD5	46749	4.524
Q8TDD5	46750	4.524
Q8TDD5	46751	4.524
Q8TDD5	46752	4.524
Q8TDD5	30910	4.524
Q8TDD5	46753	4.524
Q8TDD5	46754	4.524
Q8TDD5	46755	4.524
Q8TDD5	46756	5.347
Q8TDD5	46757	4.524
Q8TDD5	46758	5.479
Q8TDD5	46759	4.524
Q8TDD5	46760	4.524
Q8TDD5	46761	4.524
Q8TDD5	46762	4.524
Q8TDD5	46763	4.524
Q8TDD5	46764	5.283
Q8TDD5	46765	4.524
Q8TDD5	46766	4.524
Q8TDD5	42052	4.524
Q8TDD5	46767	5.614
Q8TDD5	46768	5.001
Q8TDD5	46769	4.524
Q8TDD5	46770	5.721
Q8TDD5	46771	5.559
Q8TDD5	42058	4.524
Q8TDD5	46772	5.987
Q8TDD5	46773	4.524
Q8TDD5	46774	6.535
Q8TDD5	46775	4.524
Q8TDD5	46776	4.614
Q8TDD5	46777	4.524
Q8TDD5	46778	4.524
Q8TDD5	46779	4.524
Q8TDD5	46780	4.524
Q8TDD5	46781	5.951
Q8TDD5	46782	4.524
Q8TDD5	46783	4.524
Q8TDD5	46784	4.524
Q8TDD5	43135	5.101
Q8TDD5	46785	4.914
Q8TDD5	46786	5.955
Q8TDD5	46787	4.524
Q8TDD5	46788	4.524
Q8TDD5	46789	4.524
Q8TDD5	46790	5.266
Q8TDD5	46791	4.524
Q8TDD5	46792	5.052
Q8TDD5	46793	4.524
Q8TDD5	46794	4.524
Q8TDD5	46795	4.524
Q8TDD5	46796	4.524
Q8TDD5	46797	5.23
Q8TDD5	32962	4.524
Q8TDD5	46798	4.971
Q8TDD5	46799	5.001
Q8TDD5	46800	4.524
Q8TDD5	46801	4.524
Q8TDD5	46802	5.401
Q8TDD5	46803	4.848
Q8TDD5	46804	5.402
Q8TDD5	46805	4.524
Q8TDD5	46806	4.524
Q8TDD5	46807	4.524
Q8TDD5	46808	4.524
Q8TDD5	46809	4.524
Q8TDD5	46810	5.206
Q8TDD5	46811	4.833
Q8TDD5	46812	4.524
Q8TDD5	46813	4.524
Q8TDD5	46814	5.001
Q8TDD5	46815	4.524
Q8TDD5	46816	4.524
Q8TDD5	46817	4.524
Q9UNQ0	47373	6.469
Q9UNQ0	47374	5.355
Q9UNQ0	47375	6.119
Q9UNQ0	47376	5.337
Q9UNQ0	47377	5.398
Q9UNQ0	47378	5.312
Q9UNQ0	47379	5.917
Q9UNQ0	33771	5.804
Q9UNQ0	47380	5.425
Q9UNQ0	47381	5.726
Q9UNQ0	47382	5.879
Q9UNQ0	47383	5.64
Q9UNQ0	47384	5.983
Q9UNQ0	47385	5.165
Q9UNQ0	47386	6.347
Q9UNQ0	47387	5.39
Q9UNQ0	47388	6.62
Q9UNQ0	47389	6.387
Q9UNQ0	47390	5.796
Q9UNQ0	47391	4.927
Q9UNQ0	47392	5.561
Q9UNQ0	47393	5.334
Q9UNQ0	47394	5.418
Q9UNQ0	47395	4.613
Q9UNQ0	50305083	7.53
Q9UNQ0	50009156	5.678
Q9UNQ0	50009157	6.155
Q9UNQ0	50009158	6.523
Q9UNQ0	50009159	6.398
Q9UNQ0	50009160	7.141
Q9UNQ0	50009161	5.854
Q9UNQ0	50009162	5.959
Q9UNQ0	50009163	5.638
Q9UNQ0	50009164	6.097
Q9UNQ0	50009165	6.046
Q9UNQ0	50009166	5.886
Q9UNQ0	50009167	6.301
Q9UNQ0	50009168	5.959
Q9UNQ0	50009169	5.745
Q9UNQ0	50379211	7.04
Q9UNQ0	81939	4.428
Q9UNQ0	50030677	5.585
Q9UNQ0	50030678	6.155
Q9UNQ0	50030679	5.444
Q9UNQ0	50030734	5.387
Q9UNQ0	50030735	6.398
Q9UNQ0	50030659	5.824
Q9UNQ0	50030661	6.155
Q9UNQ0	50030671	5.585
Q9UNQ0	50030736	5.886
Q9UNQ0	50030737	6.398
Q9UNQ0	50030738	6.097
Q9UNQ0	50030672	5.886
Q9UNQ0	50030673	6.699
Q9UNQ0	50030675	5.602
Q9UNQ0	50030739	6.222
Q9UNQ0	50030740	5.523
Q9UNQ0	50030741	5.469
Q9UNQ0	50202239	6.444
Q9UNQ0	50202240	6.041
Q9UNQ0	50202241	5.979
Q9UNQ0	50202242	6.553
Q9UNQ0	50202243	5.362
Q9UNQ0	50202244	6.42
Q9UNQ0	50202245	6.268
Q9UNQ0	50202246	7.066
Q9UNQ0	50202247	6.585
Q9UNQ0	50202248	6.469
Q9UNQ0	50202249	6.444
Q9UNQ0	50202250	6.26
Q9UNQ0	50202251	6.201
Q9UNQ0	50239321	6.763
Q9UNQ0	50239320	6.87
Q9UNQ0	50239322	7.87
Q9UNQ0	50239323	6.17
Q9UNQ0	50239324	7.678
Q9UNQ0	50239325	5.815
Q9UNQ0	50239295	8.398
Q9UNQ0	50239297	7.301
Q9UNQ0	50239298	7.377
Q9UNQ0	50239299	7.102
Q9UNQ0	50239319	8
Q9UNQ0	50239326	8.155
Q9UNQ0	50239309	5.812
Q9UNQ0	50239311	7.658
Q9UNQ0	50239312	7.071
Q9UNQ0	50239313	5.682
Q9UNQ0	50394041	7.824
Q9UNQ0	50239317	7.699
Q9UNQ0	7460	6.556
Q9UNQ0	50239327	8.398
Q9UNQ0	50239329	7.796
Q9UNQ0	69835	7.155
Q9UNQ0	50239333	7.237
Q9UNQ0	50239330	7.086
Q9UNQ0	50239314	5.609
Q9UNQ0	50239318	6.883
Q9UNQ0	50372883	4.125
Q9UNQ0	50234476	5.824
Q9UNQ0	50372888	5.155
Q9UNQ0	50372882	4.237
Q9UNQ0	50234481	3.921
Q9UNQ0	50234488	6.301
Q9UNQ0	50234479	3.824
Q9UNQ0	50429195	4.137
Q9UNQ0	50075373	8
Q9UNQ0	50429662	4.523
Q9UNQ0	50429663	4.824
Q9UNQ0	50374731	4.046
Q9UNQ0	50429664	6
Q9UNQ0	50429665	5
Q9UNQ0	50429666	6.301
Q9UNQ0	50429667	7.745
P20309	43819	4.114
P20309	43820	4.227
P20309	43821	4.907
P20309	43822	3.444
P20309	50313639	5.567
P20309	193784	6.796
P20309	193787	7.398
P20309	193789	7.301
P20309	193790	6.301
P20309	193791	6.886
P20309	193802	6.301
P20309	50396483	5.398
P20309	193834	7.102
P20309	50079583	8.432
P20309	50024980	5.347
P20309	50024984	6.523
P20309	50024985	4.886
P20309	50024988	5.745
P20309	46858	6.868
P20309	50024993	5.469
P20309	50024979	5.796
P20309	50024995	5.921
P20309	50024991	4.699
P20309	50024996	6.097
P20309	50004656	6.073
P20309	50035277	6.886
P20309	50035280	6.854
P20309	50035278	6.301
P20309	50004665	6.678
P20309	50035279	6.208
P20309	50003359	6.921
P20309	50023229	5.678
P20309	10759	7.584
P20309	50061705	6.932
P20309	50119648	5.569
P20309	50263888	6.947
P20309	50275588	6.947
P20309	50258723	5.656
P20309	50258439	5.194
P20309	50280559	5.051
P20309	50280567	5.056
P20309	50065205	4.785
P20309	50280560	5.018
P20309	50065213	5.076
P20309	50065215	4.836
P20309	50280565	3.983
P20309	50226767	7.796
P20309	50005677	5.745
P20309	50336544	6
P20309	50228575	5.553
P20309	50228578	5.125
P20309	50228570	7.027
P20309	50229049	7
P20309	50229054	5.893
P20309	50229055	5.836
P20309	50046728	7.495
P20309	50229067	6.495
P20309	50229062	6.377
P20309	50229056	6.824
P20309	50229044	6.208
P20309	50229061	6.143
P20309	50229060	6.886
P20309	50229066	6
P20309	50229046	6.699
P20309	50382122	5.229
P20309	50391743	5.4
P20309	50347783	5.6
P20309	50391741	5.4
P20309	50416727	5.9
P20309	50416728	6.4
P20309	50416729	5.5
P20309	50416730	6.2
P20309	50416731	5.4
P20309	50416732	7.1
P20309	50416733	7.2
P20309	50416734	6.9
P20309	50416735	6.5
P20309	50416736	5.7
P20309	50416738	6.1
P20309	50416739	5.7
P20309	50416725	5.8
P20309	50416726	5.6
P08172	43819	4.31
P08172	43820	4.035
P08172	43821	4.552
P08172	43822	4.019
P08172	193784	7.602
P08172	193785	7.102
P08172	193787	7.602
P08172	193788	6.886
P08172	193789	7.699
P08172	193790	7.398
P08172	193791	7.495
P08172	193800	6.886
P08172	193802	7.495
P08172	193803	7.301
P08172	193804	7.301
P08172	193805	7.301
P08172	193806	6.602
P08172	193807	6.886
P08172	193808	7.201
P08172	193815	7.495
P08172	193818	7.201
P08172	193819	8.102
P08172	193820	7.102
P08172	193823	7.796
P08172	193825	7.886
P08172	50396483	5.796
P08172	193834	7.102
P08172	280373	5.812
P08172	280390	5.646
P08172	280392	6.167
P08172	280408	6.796
P08172	280413	6.745
P08172	280442	5.695
P08172	50005363	8.871
P08172	50005364	7.854
P08172	50072227	7.792
P08172	50079583	8.097
P08172	50038213	6.063
P08172	50004656	6.123
P08172	50035279	7.367
P08172	50004665	7.721
P08172	50035278	7.387
P08172	46858	6.561
P08172	50035277	8.174
P08172	50065223	4.563
P08172	50038212	6.398
P08172	50038235	6.569
P08172	50038226	5.721
P08172	50119623	6.126
P08172	50119626	7.143
P08172	50119630	6.362
P08172	50119632	6.928
P08172	50119635	6.676
P08172	50119636	6.386
P08172	50119637	6.219
P08172	50119638	6.466
P08172	50119639	6.616
P08172	50119641	7.18
P08172	50119644	7.187
P08172	50119645	6.764
P08172	50119646	6.159
P08172	50119647	7.62
P08172	10759	7.157
P08172	50038210	6.529
P08172	50061705	7.208
P08172	50119648	6.071
P08172	50003359	6.659
P08172	50263888	7.924
P08172	50275588	7.924
P08172	50072220	6.146
P08172	50072215	6.619
P08172	50072225	8.699
P08172	50072226	5.96
P08172	50072228	7.208
P08172	50072233	6.108
P08172	50072229	6.857
P08172	50072214	7.959
P08172	50008072	4.201
P08172	50366538	5.969
P08172	50077547	6.044
P08172	50077550	5.57
P08172	50077554	5.781
P08172	50077552	6.117
P08172	50077556	5.83
P08172	50077549	5.917
P08172	50077557	7.081
P08172	50077559	6.166
P08172	50077551	5.642
P08172	50077561	7.097
P08172	50077548	6.102
P08172	50077558	6.069
P08172	50077562	6.172
P08172	50077553	6.277
P08172	50382118	5.745
P08172	50347783	6.15
P08172	50391741	6.2
P08172	50391742	6.2
P08172	50391743	7.1
P08172	50416726	5.6
P08172	50416727	5.6
P08172	50416729	6.1
P08172	50416730	6.2
P08172	50416731	5.6
P08172	50416732	7.7
P08172	50416733	7.2
P08172	50416734	7
P08172	50416735	6.2
P08172	50416736	5.9
P08172	50416738	6.3
P08172	50416739	6.1
P08172	50416725	6.4
P08172	50423968	6.26
P57771	47696	5.274
P57771	38361	6.26
P57771	34336	5.294
P57771	34340	4.92
P57771	34435	5.48
P57771	34510	5.266
P57771	34513	5.333
P57771	34524	5.535
P57771	43201	5.151
P57771	47714	5.245
P57771	47715	5.64
P57771	33066	5.87
P57771	32274	7.282
P57771	43363	6.526
P57771	47717	4.611
P57771	47719	5.87
P57771	47722	5.022
P57771	33090	5.434
P57771	34702	5.779
P57771	46646	5.434
P57771	46667	4.868
P57771	46608	6.18
P57771	40728	6.216
P57771	47734	5.071
P57771	47735	5.639
P57771	50292542	5.757
P57771	32310	5.135
P57771	42257	5.896
P57771	33145	5.864
P57771	47761	4.78
P57771	47764	5.786
P57771	47770	5.736
P57771	34849	4.934
P57771	47776	5.449
P57771	47790	5.103
P57771	47792	4.851
P57771	47798	4.85
P57771	47803	5.196
P57771	32329	5.05
P57771	34966	5.398
P57771	34972	5.596
P57771	47815	5.946
P57771	47816	5.372
P57771	47822	5.075
P57771	25469	5.514
P57771	47823	5.466
P57771	46590	6.655
P57771	47827	5.688
P57771	47828	6.086
P57771	33024	6.215
P57771	47732	5.434
P57771	33097	7.066
P57771	62209	6.311
P57771	47747	5.504
P57771	62216	5.497
P57771	62217	4.523
P57771	62218	4.523
P57771	62219	4.523
P57771	62220	4.523
P57771	62221	4.523
P49802	38361	5.362
P49802	34340	6.854
P49802	34513	5.391
P49802	43201	5.362
P49802	47715	5.907
P49802	33066	5.87
P49802	32274	6.915
P49802	43363	6.441
P49802	47717	4.583
P49802	33090	5.601
P49802	34702	5.8
P49802	40728	5.082
P49802	47732	5.294
P49802	47734	5.114
P49802	50292542	5.939
P49802	32310	5.437
P49802	42257	6.357
P49802	33145	5.915
P49802	47770	5.484
P49802	47787	7.046
P49802	47791	5.319
P49802	33192	4.672
P49802	34972	5.71
P49802	47815	5.733
P49802	47816	5.759
P49802	25469	5.321
P49802	47823	5.408
P49802	46590	6.28
P49802	47827	5.627
P49802	47828	6.222
P49802	33024	5.686
P49802	47735	4.523
P49802	34435	4.523
P49802	47776	4.523
P49802	47719	4.523
P49802	33097	4.523
P49802	47764	5.658
P49802	46667	4.523
P49802	62209	6.836
P49802	46608	4.523
P49802	47747	4.523
P49802	47798	6.57
P49802	47696	4.523
P49802	34524	4.523
P49802	62216	4.523
P49802	62217	7.174
P49802	62218	4.523
P49802	62219	4.523
P49802	62220	4.523
P49802	62221	4.523
P49795	47696	4.942
P49795	38361	5.257
P49795	34336	6.921
P49795	34340	6.215
P49795	34435	6.329
P49795	34510	5.65
P49795	34513	5.917
P49795	34524	6.435
P49795	43201	5.123
P49795	47715	5.388
P49795	33066	6.076
P49795	32274	7.784
P49795	43363	6.63
P49795	47719	6.147
P49795	47722	4.952
P49795	33090	5.879
P49795	34702	6.116
P49795	46646	6.328
P49795	46667	5.509
P49795	33097	6.902
P49795	46608	5.147
P49795	40728	4.947
P49795	47732	5.665
P49795	47734	5.783
P49795	47735	5.257
P49795	47747	4.865
P49795	50292542	5.498
P49795	42257	5.357
P49795	33145	5.093
P49795	47760	5.094
P49795	47762	4.944
P49795	47764	6.402
P49795	47770	6.063
P49795	34849	6.337
P49795	47776	5.987
P49795	47790	5.907
P49795	47791	6.004
P49795	47792	6.292
P49795	47798	4.765
P49795	33192	4.7
P49795	47803	5.812
P49795	32329	5.213
P49795	34966	6.796
P49795	34972	5.705
P49795	47815	6.24
P49795	47816	5.412
P49795	47818	5.117
P49795	47822	4.85
P49795	25469	6.056
P49795	47823	6.092
P49795	47824	4.945
P49795	46590	6.565
P49795	47827	5.686
P49795	47828	5.242
P49795	62209	4.523
P49795	62216	6.229
O15492	47696	5.186
O15492	38361	6.594
O15492	34336	6.161
O15492	34340	5.699
O15492	34435	5.18
O15492	47707	5.11
O15492	34510	5.724
O15492	34513	5.754
O15492	34524	6.422
O15492	43201	5.136
O15492	47714	5.176
O15492	47715	5.733
O15492	33066	5.301
O15492	32274	7.157
O15492	43363	6.35
O15492	47717	4.534
O15492	47719	6.164
O15492	33090	5.354
O15492	34702	5.673
O15492	46646	5.646
O15492	46667	5.147
O15492	33097	5.774
O15492	46608	6.569
O15492	40728	6.167
O15492	47728	8
O15492	47732	5.144
O15492	47734	5.107
O15492	47735	5.6
O15492	50292542	5.175
O15492	32310	5.565
O15492	42257	5.239
O15492	33145	5.76
O15492	47764	5.724
O15492	47770	5.19
O15492	34849	4.796
O15492	47776	5.673
O15492	47787	7.222
O15492	47790	5.764
O15492	47791	5.757
O15492	47792	6.056
O15492	47798	5.536
O15492	33192	4.711
O15492	47803	5.757
O15492	32329	5.014
O15492	34966	5.815
O15492	34972	5.518
O15492	47813	8
O15492	47815	6.126
O15492	47816	5.245
O15492	47818	4.869
O15492	25469	5.879
O15492	47823	6.081
O15492	47824	5.115
O15492	46590	6.659
O15492	47827	5.65
O15492	47828	5.777
O15492	33024	4.782
O15492	62209	4.523
O15492	47747	6.027
O15492	62216	5.846
O15492	62217	7.745
O15492	62218	4.523
O15492	62219	4.523
O15492	62220	4.523
O15492	62221	4.523
P21918	48902	12.325
P21918	48903	11.39
P21918	48904	11.764
P21918	48905	11.52
P21918	48906	11.247
P21918	48907	11.235
P21918	48908	11.759
P21918	48909	11.167
P21918	48910	10.554
P21918	48911	12.18
P21918	48912	11.369
P21918	48913	11.168
P21918	40336	11.903
P21918	3859	10.567
P21918	48914	10.595
P21918	48915	10.759
P21918	48916	10.889
P21918	48917	11.762
P21918	48918	11.175
P21918	9461	11.476
P21918	48919	11.674
P21918	48920	11.308
P21918	37640	11.345
P21918	48921	10.866
P21918	48922	11.405
P21918	37376	11.721
P21918	48923	11.264
P21918	48924	10.873
P21918	48925	11.697
P21918	48926	11.342
P21918	34268	10.262
P21918	48927	10.764
P21918	48928	10.796
P21918	36952	11.274
P21918	48929	12.287
P21918	48930	10.629
P21918	48931	11.025
P21918	41308	10.936
P21918	48932	10.764
P21918	48933	10.987
P21918	41448	11.724
P21918	48934	10.893
P21918	48935	10.738
P21918	48936	10.604
P21918	48937	9.487
P21918	48938	11.072
P21918	38950	10.947
P21918	48939	10.77
P21918	48940	11.088
P21918	48941	13.627
P21918	48942	10.724
P21918	48943	10.699
P21918	48944	11.148
P21918	37721	10.821
P21918	48945	11.07
P21918	48946	11.132
P21918	47104	10.963
P21918	48947	9.83
P21918	48948	11.442
P21918	48949	10.302
P21918	48950	11.971
P21918	48951	11.015
P21918	48952	11.192
P21918	48953	10.796
P21918	48954	10.52
P21918	48955	11.48
P21918	48956	10.287
P21918	48957	11.987
P21918	48958	11.435
P21918	48959	10.156
P21918	48960	10.924
P21918	43357	11.73
P21918	35425	10.921
P21918	48961	10.914
P21918	48962	10.502
P21918	48963	11.298
P21918	48964	9.879
P21918	48965	10.932
P21918	48966	12.197
P21918	48967	10.396
P21918	48968	11.955
P21918	48969	12.674
P21918	48970	11.684
P21918	48971	11.757
P21918	48972	10.467
P21918	48973	10.62
P21918	48974	11.264
P21918	48975	11.427
P21918	48976	11.71
P21918	48977	11.078
P21918	41474	11.026
P21918	48978	11.979
P21918	48979	11.678
P21918	48980	10.48
P21918	48981	10.996
P21918	48982	10.428
P21918	48983	10.475
P21918	48984	10.666
P21918	48985	10.947
P21918	48986	10.738
P21728	48902	10.523
P21728	48987	10.788
P21728	48903	11.269
P21728	48988	10.623
P21728	40793	11.108
P21728	48907	10.14
P21728	48908	10.78
P21728	48989	11.011
P21728	48990	13.65
P21728	48909	10.996
P21728	38278	10.889
P21728	34210	10.627
P21728	48991	10.873
P21728	48911	10.565
P21728	37529	11.186
P21728	41900	10.807
P21728	48912	11.184
P21728	34217	10.785
P21728	48992	10.345
P21728	48913	9.754
P21728	40336	11.463
P21728	48993	11.167
P21728	3859	11.399
P21728	48914	10.818
P21728	48994	10.387
P21728	48915	11.037
P21728	48995	11.062
P21728	48996	10.775
P21728	48997	11.021
P21728	48998	11.185
P21728	33037	10.686
P21728	48999	11.438
P21728	49000	11.175
P21728	48917	10.064
P21728	48918	11.208
P21728	49001	11.633
P21728	48919	10.636
P21728	49002	11.432
P21728	49003	7.967
P21728	37640	10.876
P21728	32031	11.706
P21728	49004	10.74
P21728	30734	11.04
P21728	42625	11.386
P21728	48921	9.943
P21728	49005	9.91
P21728	49006	11.453
P21728	49007	10.914
P21728	49008	11.366
P21728	38324	11.373
P21728	48922	11.282
P21728	48923	10.21
P21728	48924	10.71
P21728	48925	10.796
P21728	49009	11.138
P21728	49010	11.06
P21728	49011	9.959
P21728	49012	10.023
P21728	32050	11.243
P21728	34268	10.924
P21728	49013	10.959
P21728	48927	11.061
P21728	39938	11.943
P21728	48339	10.83
P21728	49014	10.767
P21728	49015	9.886
P21728	36952	10.243
P21728	49016	11.342
P21728	48931	10.967
P21728	49017	11.015
P21728	41308	10.87
P21728	49018	12.51
P21728	49019	10.733
P21728	49020	11.351
P21728	49021	11.456
P21728	40821	10.416
P21728	49022	11.19
P21728	49023	10.996
P21728	48933	11.015
P21728	49024	10.664
P21728	36983	11.503
P21728	49025	9.959
P21728	49026	11.503
P21728	49027	11.652
P21728	41448	11.017
P21728	48934	11.319
P21728	48935	10.582
P21728	49028	11.084
P21728	49029	11.155
P21728	41315	11.316
P21728	49030	10.959
P21728	49031	11.788
P21728	49032	11.182
P21728	39607	9.91
P21728	49033	11.614
P21728	49034	10.538
P21728	49035	10.124
P21728	49036	10.983
P21728	50247212	10.793
P21728	49037	11.932
P21728	48939	11.099
P21728	49038	10.246
P21728	49039	11.437
P21728	48940	10.886
P21728	49040	11.636
P21728	49041	10.745
P21728	49042	10.801
P21728	49043	10.955
P21728	49044	11.323
P21728	48941	11.757
P21728	49045	10.726
P21728	49046	10.268
P21728	49047	10.866
P21728	49048	10.71
P21728	49049	10.548
P21728	49050	12.504
P21728	49051	11.554
P21728	49052	10.714
P21728	50303409	11.231
P21728	49053	10.244
P21728	38821	11.132
P21728	33050	10.936
P21728	49054	10.618
P21728	49055	10.714
P21728	37721	9.488
P21728	49056	10.419
P21728	48945	10.31
P21728	37566	10.003
P21728	49057	10.271
P21728	42724	10.719
P21728	47104	11.539
P21728	40513	11.604
P21728	40046	10.441
P21728	49058	14.726
P21728	48947	10.848
P21728	49059	11.503
P21728	49060	10.928
P21728	49061	10.629
P21728	49062	10.322
P21728	49063	11.156
P21728	49064	10.959
P21728	48950	11.695
P21728	49065	10.561
P21728	48952	10.928
P21728	49066	11.158
P21728	49067	10.597
P21728	49068	11.115
P21728	49069	10.712
P21728	48953	11.109
P21728	48954	11.129
P21728	49070	11.351
P21728	49071	10.91
P21728	48955	10.529
P21728	49072	10.312
P21728	48956	10.312
P21728	49073	10.62
P21728	48957	11.87
P21728	30905	11.147
P21728	49074	10.78
P21728	49075	11.943
P21728	50253797	10.839
P21728	49076	10.873
P21728	48958	10.678
P21728	49077	8.921
P21728	49078	10.438
P21728	48959	11.105
P21728	48960	11.021
P21728	49079	11.369
P21728	35425	11.759
P21728	49080	10.839
P21728	48961	10.824
P21728	49081	10.58
P21728	49082	10.41
P21728	49083	11.328
P21728	49084	10.502
P21728	49085	10.604
P21728	48962	10.648
P21728	49086	11.146
P21728	49087	10.45
P21728	48963	10.026
P21728	49088	9.174
P21728	49089	10.213
P21728	49090	11.137
P21728	49091	10.545
P21728	49092	11.209
P21728	48966	11.697
P21728	48969	10.788
P21728	49093	10.903
P21728	49094	10.575
P21728	43583	11.316
P21728	49095	9.395
P21728	48971	11.804
P21728	49096	11.585
P21728	37477	11.623
P21728	49097	10.836
P21728	48973	10.491
P21728	49098	11.33
P21728	49099	10.73
P21728	49100	10.604
P21728	49101	10.833
P21728	49102	11.22
P21728	49103	11.102
P21728	49104	10.604
P21728	48976	9.541
P21728	49105	10.712
P21728	49106	11.061
P21728	46452	10.812
P21728	48977	10.903
P21728	42855	10.554
P21728	49107	10.622
P21728	48979	10.754
P21728	49108	10.951
P21728	42869	11.069
P21728	34543	10.857
P21728	49109	10.695
P21728	49110	10.793
P21728	49111	11.166
P21728	49112	9.876
P21728	49113	11.026
P21728	49114	10.567
P21728	49115	11.259
P21728	48984	10.767
P21728	48985	11.098
P21728	48986	10.625
P21728	49116	10.996
P21728	49117	11.397
P21728	50004923	6.67
P21728	50077641	6.959
P21728	50077637	7.201
P21728	50077635	7.745
P21728	50077643	6.495
P21728	50077642	6.745
P21728	50033114	8.046
P21728	50077640	6.638
P21728	50077633	6.097
P21728	50010686	7.893
P21728	50077639	7.638
P21728	50007128	8.284
P21728	50007129	8.694
P21728	50007132	5.564
P21728	50453080	6.635
P21728	50007136	5.067
P21728	50007141	7
P21728	50007139	8.194
P21728	50007142	7.42
P21728	50007131	5.759
P21728	50007145	7.161
P21728	50007134	8.678
P21728	50007123	9
P21728	50007147	8.292
P21728	50007144	7.886
P21728	50007133	8.201
P21728	50007135	6.31
P21728	50007151	7.174
P21728	50007153	7.051
P21728	50007138	6.907
P21728	50007150	7.469
P21728	50007130	7.62
P21728	50007143	6.625
P21728	50007124	6.187
P21728	50004822	7.104
P21728	50007125	8.886
P21728	50007140	7.328
P21728	50007126	7.796
P21728	50007146	7.854
P21728	50007149	8.174
P21728	50007148	8.509
P21728	50007152	8.699
P21728	50007137	8.456
P21728	50007127	8.237
P21728	50010891	6.31
P21728	50453079	6.848
P21728	50033116	8.523
P21728	50033115	5.77
P21728	50077634	8.066
P21728	50077632	6.921
P21728	50077638	8.174
P21728	50077631	8.056
P21728	50077636	7.42
P21728	50325822	9.194
P21728	50200351	7.495
P21728	50378584	7.638
P21728	55121	7.302
P21728	50325820	8.409
P21728	50325821	8.367
P21728	50353070	6.359
P21728	50353071	6.244
P21728	50353072	6.234
P21728	50364955	8.252
P21728	50200352	5.959
P21728	50370760	5.959
P21728	50200353	7.538
P21728	50373192	7.602
P21728	50001955	7.284
P21728	50429045	4.797
P21728	50424075	5.87
P21728	50429065	6.125
P21728	50429067	7.959
P21728	50429068	8.097
P21728	50429069	8.301
Q04206	49168	5.976
Q04206	49169	5.112
Q04206	49170	4.761
Q04206	39891	5.859
Q04206	40327	5.885
Q04206	50262664	5.968
Q04206	49171	5.969
Q04206	39421	5.21
Q04206	49172	5.862
Q04206	49173	5.859
Q04206	49174	5.944
Q04206	49175	6.144
Q04206	49176	5.894
Q04206	39426	5.286
Q04206	49177	6.176
Q04206	49178	5.957
Q04206	50247460	5.991
Q04206	38855	6.088
Q04206	50131053	6.733
Q04206	49179	6.842
Q04206	49180	5.481
Q04206	42891	6.001
Q04206	49181	5.281
Q04206	49182	5.432
Q04206	34569	5.6
Q04206	49183	5.488
Q04206	49184	3.985
Q04206	49185	6.216
Q04206	49186	5.281
Q04206	39430	5.185
Q04206	49187	5.932
Q04206	49188	5.116
Q04206	49189	3.82
Q04206	49190	4.838
Q04206	49191	5.715
Q04206	49192	6.53
Q04206	9461	4.252
Q04206	23926	5.284
Q04206	49193	6.041
Q04206	49194	4.562
Q04206	39357	4.904
Q04206	39435	5.169
Q04206	49195	5.251
Q04206	49196	5.968
Q04206	49197	4.029
Q04206	39441	5.658
Q04206	48117	5.715
Q04206	49198	6.206
Q04206	49199	4.807
Q04206	49200	6.253
Q04206	49201	4.156
Q04206	39446	5.255
Q04206	49202	4.454
