target_uniprot_id	compound_bindingdb_id	pEC50
P41145	199348	0
P41145	199349	1
P41145	199350	1
P41145	199351	1
P41145	199352	0
P41145	199353	1
P41145	199354	1
P41145	199355	1
P41145	199356	1
P41145	199357	1
P41145	199358	1
P41145	199359	1
P41145	199360	1
P41145	199361	1
P41145	199362	1
P41145	199363	1
P41145	199364	1
P41145	199365	1
P41145	199366	1
P41145	199367	1
P41145	199368	1
P41145	199369	0
P41145	199370	1
P41145	199371	1
P41145	199372	0
P41145	199374	1
P41145	199375	1
P41145	199376	1
P41145	199377	0
P41145	199379	0
P41145	199380	0
P41145	199381	0
P41145	199382	1
P41145	199383	1
P41145	199384	1
P41145	199385	1
P41145	199386	1
P41145	199390	1
P41145	199391	1
P41145	199392	1
P41145	199393	1
P41145	199394	1
P41145	199395	1
P41145	199396	1
P41145	199397	1
P41145	199398	1
P41145	199400	1
P41145	199401	1
P41145	199402	1
P41145	199403	1
P41145	199404	1
P41145	199405	1
P41145	199406	1
P41145	199407	1
P41145	199408	1
P41145	199409	1
P41145	199410	1
P41145	199411	1
P41145	199412	1
P41145	199413	1
P41145	199414	1
P41145	199415	1
P41145	144349	0
P41145	199416	1
P41145	199417	1
P41145	199418	1
P41145	199419	1
P41145	199420	1
P41145	199421	0
P41145	199422	0
P41145	199423	0
P41145	199424	1
P41145	199425	1
P41145	199426	1
P41145	199428	1
P41145	199429	0
P41145	199430	1
P41145	199431	1
P41145	50105085	1
P41145	208977	1
P41145	208978	1
P41145	208979	1
P41145	208981	1
P41145	208982	0
P41145	208983	1
P41145	208984	0
P41145	208985	0
P41145	208986	0
P41145	208987	0
P41145	208988	0
P41145	208989	0
P41145	208999	0
P41145	50159165	1
P41145	21130	1
P41145	214798	1
P41145	214799	1
P41145	50354578	1
P41145	222959	1
P41145	222960	1
P41145	222961	1
P41145	222963	1
P41145	222964	1
P41145	222965	0
P41145	228515	1
P41145	228518	1
P41145	228520	1
P41145	235787	1
P41145	235785	1
P41145	235793	1
P41145	235783	1
P41145	235784	1
P41145	235794	1
P41145	235795	1
P41145	235796	1
P41145	235797	1
P41145	235798	1
P41145	235799	1
P41145	235800	1
P41145	235786	1
P41145	235801	1
P41145	235802	1
P41145	235803	1
P41145	235804	1
P41145	235805	1
P41145	235808	1
P41145	235807	1
P41145	235809	1
P41145	235788	1
P41145	235810	1
P41145	235811	1
P41145	235812	1
P41145	235789	1
P41145	235814	1
P41145	235790	1
P41145	235815	1
P41145	235816	1
P41145	235791	1
P41145	235817	1
P41145	235818	1
P41145	235792	1
P41145	236817	0
P41145	236818	0
P41145	236819	1
P41145	236823	1
P41145	236827	1
P41145	236829	1
P41145	236832	1
P41145	236857	1
P41145	236865	1
P41145	236866	1
P41145	236867	1
P41145	236838	0
P41145	236839	1
P41145	236840	0
P41145	236841	0
P41145	236842	1
P41145	236843	1
P41145	236844	1
P41145	236845	1
P41145	236846	1
P41145	236847	1
P41145	236848	1
P41145	236849	1
P41145	236850	1
P41145	236851	1
P41145	236852	1
P41145	236853	1
P41145	236828	0
P41145	236830	0
P41145	236831	0
P41145	236833	0
P41145	236835	0
P41145	236836	0
P41145	236856	0
P41145	236858	1
P41145	236859	1
P41145	236860	1
P41145	236861	1
P41145	236862	1
P41145	236863	1
P41145	236864	1
P41145	236837	0
P41145	236872	0
P41145	236873	0
P41145	166783	1
P41145	168144	1
P41145	168147	1
P41145	168148	1
P41145	168149	1
P41145	168150	1
P41145	168151	1
P41145	50027366	1
P41145	285816	1
P41145	285847	1
P41145	285848	1
P41145	285849	1
P41145	285850	1
P41145	285851	1
P41145	303061	0
P41145	303064	0
P41145	303069	0
P41145	303070	0
P41145	303071	0
P41145	303072	0
P41145	303073	0
P41145	309329	1
P41145	309331	1
P41145	309366	1
P41145	309374	1
P41145	309418	1
P41145	309421	1
P41145	309406	1
P41145	309408	1
P41145	309411	1
P41145	309422	1
P41145	309423	1
P41145	309413	1
P41145	309426	1
P41145	309414	1
P41145	309430	1
P41145	309432	1
P41145	309415	1
P41145	50083669	0
P41145	50076009	1
P41145	50451004	1
P41145	50135803	1
P41145	50135808	1
P41145	50135800	1
P41145	50135798	1
P41145	50135797	1
P41145	50170669	1
P41145	50170678	0
P41145	50170673	1
P41145	50170672	1
P41145	50171151	1
P41145	50171166	1
P41145	50000296	1
P41145	50189129	1
P41145	50189148	1
P41145	50189159	1
P41145	50189144	0
P41145	50189150	1
P41145	50189134	1
P41145	50189137	0
P41145	50189141	0
P41145	50402777	1
P41145	50381677	1
P41145	50010652	1
P41145	50010653	1
P41145	50010654	1
P41145	50010656	1
P41145	50010658	1
P41145	50010659	1
P41145	50039029	0
P41145	50010657	0
P41145	50011517	1
P41145	50014995	1
P41145	50015005	1
P41145	50015007	1
P41145	50014998	1
P41145	50015008	1
P41145	50015010	1
P41145	50015001	1
P41145	50018997	0
P41145	50021987	1
P41145	50101610	1
P41145	50101613	1
P41145	50101617	1
P41145	50101624	1
P41145	50101628	1
P41145	50123994	1
P41145	50123992	1
P41145	50092176	1
P41145	50001023	1
P41145	83436	1
P41145	50123985	1
P41145	50166625	1
P41145	50166614	1
P41145	50166634	1
P41145	50166624	1
P41145	50166633	1
P41145	50166635	1
P41145	50166616	1
P41145	50166618	1
P41145	50166627	1
P41145	50166636	1
P41145	50166620	1
P41145	50166632	1
P41145	50166613	1
P41145	50166617	1
P41145	50166623	1
P41145	50166626	1
P41145	50194274	1
P41145	50210550	1
P41145	50210555	1
P41145	50210549	1
P41145	50212297	1
P41145	50212296	1
P41145	50212292	1
P41145	50083668	0
P41145	50083671	0
P41145	50083670	0
P41145	50260633	1
P41145	50277115	1
P41145	50299731	1
P41145	50300380	1
P41145	50135806	1
P41145	50300372	1
P41145	50300373	1
P41145	50004178	1
P41145	50354572	1
P41145	50354574	1
P41145	50101614	1
P41145	50090003	1
P41145	50084277	1
P41145	50084278	1
P41145	50084275	1
P41145	50026889	1
P41145	50026890	1
P41145	50026888	1
P41145	50369823	1
P41145	50369822	1
P41145	50090002	1
P41145	50130604	0
P41145	50130607	1
P41145	50130606	1
P41145	50130602	1
P41145	50130603	0
P41145	50130600	1
P41145	60212	1
P41145	50130605	0
P41145	21864	1
P41145	50027102	0
P41145	50027101	1
P41145	50027100	1
P41145	50027099	1
P41145	50027098	1
P41145	50027103	1
P41145	50027097	1
P41145	50027096	1
P41145	50027105	1
P41145	50027104	1
P41145	82551	1
P41145	50105483	1
P41145	50143606	1
P41145	50180177	1
P41145	50027230	1
P41145	50097579	1
P41145	50157790	1
P41145	50157793	1
P41145	50157797	1
P41145	50157794	1
P41145	50157799	0
P41145	50157796	1
P41145	50157789	1
P41145	50209670	1
P41145	50209671	1
P41145	50027231	1
P41145	50204449	1
P41145	50204456	1
P41145	50204451	1
P41145	50204455	1
P41145	50204454	1
P41145	50027246	1
P41145	50027247	1
P41145	50027250	1
P41145	50027251	1
P41145	50027248	1
P41145	50027249	1
P41145	50027237	1
P41145	50027238	1
P41145	50027236	1
P41145	50027243	1
P41145	50027244	1
P41145	50027242	1
P41145	50027241	1
P41145	50027239	1
P41145	50027240	1
P41145	50027245	1
P41145	50027254	1
P41145	50027255	1
P41145	50027252	1
P41145	50194264	1
P41145	50224869	1
P41145	50224873	1
P41145	50376846	0
P41145	50376839	0
P41145	50377016	1
P41145	50377012	1
P41145	50377013	1
P41145	50007344	1
P41145	50377011	1
P41145	50377009	1
P41145	50377015	1
P41145	50377006	1
P41145	50377014	1
P41145	50377007	1
P41145	50261178	1
P41145	50261180	1
P41145	50240437	1
P41145	50027791	1
P41145	50026603	1
P41145	50367062	1
P41145	50255956	0
P41145	50255134	1
P41145	50278383	1
P41145	50278263	1
P41145	50278265	1
P41145	50278337	1
P41145	50296868	1
P41145	50304172	1
P41145	50304175	1
P41145	50304176	1
P41145	50304170	1
P41145	50304171	1
P41145	50304173	1
P41145	50304174	1
P41145	50316615	1
P41145	50316619	0
P41145	50318680	1
P41145	50335568	1
P41145	50335567	1
P41145	50335569	1
P41145	50341298	1
P41145	50341305	1
P41145	50341303	1
P41145	50210557	1
P41145	50381656	1
P41145	50381666	1
P41145	50266390	1
P41145	50266337	1
P41145	50381667	0
P41145	50386673	1
P41145	50386664	1
P41145	50386674	1
P41145	50386665	1
P41145	50386676	1
P41145	50386677	1
P41145	50386678	1
P41145	50386679	1
P41145	50303625	1
P41145	50386690	1
P41145	50386672	1
P41145	50398751	1
P41145	50398750	1
P41145	50398752	1
P41145	50398755	1
P41145	50398754	1
P41145	50399886	1
P41145	50085020	1
P41145	50430588	1
P41145	50430615	1
P41145	50430614	1
P41145	50430587	1
P41145	50124002	1
P41145	50430586	1
P41145	50430585	1
P41145	50430613	1
P41145	50123997	1
P41145	50430612	1
P41145	50430611	1
P41145	50430610	1
P41145	50007102	1
P41145	50430606	1
P41145	50430605	1
P41145	50430589	1
P41145	50124009	1
P41145	50000091	1
P41145	50430623	1
P41145	50431837	1
P41145	50431841	1
P41145	50431840	1
P41145	50431839	1
P41145	50431838	1
P41145	50025233	1
P41145	50025234	0
P41145	50025235	1
P41145	50025237	1
P41145	50025255	1
P41145	50025260	1
P41145	50025261	1
P41145	50025264	1
P41145	50025265	1
P41145	50025266	1
P41145	50025267	1
P41145	50025268	1
P41145	50025269	0
P41145	50025270	1
P41145	50025271	1
P41145	50025272	1
P41145	50025273	1
P41145	50025274	1
P41145	50025275	0
P41145	50025276	0
P41145	50025277	1
P41145	50028063	1
P41145	50099647	1
P41145	50099648	1
P41145	50034519	1
P41145	50099653	1
P41145	50034518	1
P41145	50099654	1
P41145	50034517	1
P41145	50099651	1
P41145	50099652	1
P41145	50010702	1
P41145	50034523	1
P41145	50034542	1
P41145	50034522	1
P41145	50034541	1
P41145	50099649	1
P41145	50034521	1
P41145	50034539	1
P41145	50099655	1
P41145	50034520	0
P41145	50099656	1
P41145	50216132	1
P41145	50099650	1
P41145	50034538	1
P41145	50034537	1
P41145	50034546	1
P41145	50034544	1
P41145	50034543	1
P41145	50034530	1
P41145	50034550	1
P41145	50034529	1
P41145	50266336	1
P41145	50034549	0
P41145	50034528	1
P41145	50034548	1
P41145	50034527	1
P41145	50044096	0
P41145	50148071	1
P41145	50148076	1
P41145	50048099	1
P41145	50055061	1
P41145	50055062	1
P41145	50055063	1
P41145	50055064	1
P41145	50055065	1
P41145	50055066	1
P41145	50055067	1
P41145	50055068	1
P41145	50055069	1
P41145	50055070	1
P41145	50055071	1
P41145	50055072	1
P41145	50055073	1
P41145	50021992	1
P41145	50055074	1
P41145	50055075	1
P41145	50055079	1
P41145	50055080	1
P41145	50061380	1
P41145	50061381	1
P41145	50061382	1
P41145	50061369	1
P41145	50061370	1
P41145	50061371	1
P41145	50061383	0
P41145	50061384	0
P41145	50061372	1
P41145	50061373	1
P41145	50061374	1
P41145	50061386	0
P41145	50061387	0
P41145	50061388	1
P41145	50061375	1
P41145	50061389	0
P41145	50061376	1
P41145	50061390	0
P41145	50061391	0
P41145	50061392	0
P41145	50061393	0
P41145	50061394	0
P41145	50061395	1
P41145	50061398	1
P41145	50061399	0
P41145	50061400	1
P41145	50061403	0
P41145	50061566	1
P41145	50061378	1
P41145	50061571	0
P41145	50061379	1
P41145	50061573	1
P41145	50061576	0
P41145	50061577	0
P41145	50061578	0
P41145	50061579	0
P41145	50061377	1
P41145	50366356	1
P41145	50161313	1
P41145	50161316	1
P41145	50161315	1
P41145	50161317	1
P41145	50161320	1
P41145	50161318	1
P41145	50039966	1
P41145	50166622	1
P41145	50166629	1
P41145	50166630	1
P41145	50166621	1
P41145	50166615	1
P41145	50166619	1
P41145	50166631	1
P41145	50166628	1
P41145	50170668	0
P41145	50170676	1
P41145	50171150	1
P41145	50171154	1
P41145	50171157	1
P41145	50171156	1
P41145	50171161	1
P41145	50171165	0
P41145	50171170	1
P41145	50176365	1
P41145	50176364	1
P41145	50176366	1
P41145	50176368	1
P41145	50176369	1
P41145	50176367	1
P41145	50176373	1
P41145	50176372	1
P41145	50176376	1
P41145	50176375	1
P41145	50176362	1
P41145	50176371	1
P41145	50176374	1
P41145	50176363	1
P41145	50176370	1
P41145	50189145	1
P41145	50189130	1
P41145	50189136	1
P41145	50189140	1
P41145	50189138	1
P41145	50189151	1
P41145	50189152	1
P41145	50189154	1
P41145	50189132	1
P41145	50189163	1
P41145	50189158	1
P41145	50159169	1
P41145	50189162	1
P41145	50189139	1
P41145	50189165	1
P41145	50189155	1
P41145	50189133	0
P41145	50189142	1
P41145	50194391	1
P41145	50159170	1
P41145	50194406	1
P41145	50096744	1
P41145	50096745	1
P41145	50096791	1
P41145	50092198	1
P41145	50096786	1
P41145	50096787	1
P41145	50096736	1
P41145	50096785	1
P41145	50096788	1
P41145	50096789	1
P41145	50096790	1
P41145	50092199	1
P41145	50034547	1
P41145	50099621	1
P41145	50034535	1
P41145	50034553	1
P41145	50034534	1
P41145	50034552	0
P41145	50034532	1
P41145	50034551	0
P41145	50034526	1
P41145	50034525	1
P41145	50034524	1
P41145	50101307	1
P41145	50325534	1
P41145	50102833	1
P41145	50102832	1
P41145	50205442	1
P41145	50205443	1
P41145	50212291	1
P41145	50212293	1
P41145	50212299	1
P41145	50216980	1
P41145	50216982	0
P41145	50216981	1
P41145	50216983	1
P41145	50223620	0
P41145	50159163	1
P41145	50118180	1
P41145	50240153	0
P41145	50243920	1
P41145	50243919	1
P41145	50243868	1
P41145	50241424	0
P41145	50239135	0
P41145	50244017	1
P41145	50243971	0
P41145	50243970	1
P41145	50243969	0
P41145	50243921	1
P41145	50244065	1
P41145	50244022	0
P41145	50244021	0
P41145	50244020	1
P41145	50244019	1
P41145	50244018	0
P41145	50123597	1
P41145	50123598	1
P41145	50272532	0
P41145	50272531	0
P41145	50272499	0
P41145	50272498	0
P41145	50272497	0
P41145	50272476	1
P41145	50272475	0
P41145	50272474	1
P41145	50272446	0
P41145	50272445	0
P41145	50272444	0
P41145	50272414	1
P41145	50272413	0
P41145	50272412	0
P41145	50272411	1
P41145	50272374	1
P41145	50272373	1
P41145	50272372	1
P41145	50272371	1
P41145	50272327	1
P41145	50272326	1
P41145	50272325	0
P41145	50272324	1
P41145	50272295	1
P41145	50272293	1
P41145	50272292	0
P41145	50272254	0
P41145	50272253	0
P41145	50272252	1
P41145	50272196	1
P41145	50272198	1
P41145	50241425	1
P41145	50272197	1
P41145	50130758	1
P41145	50130753	1
P41145	50130756	1
P41145	50130757	1
P41145	224024	1
P41145	50427556	1
P41145	50133886	1
P41145	50133885	1
P41145	50133884	1
P41145	50133892	1
P41145	50133891	1
P41145	50133890	1
P41145	50277118	1
P41145	50277113	1
P41145	50277101	1
P41145	50266358	1
P41145	50266387	1
P41145	50266389	1
P41145	50266417	1
P41145	50266418	1
P41145	50266419	1
P41145	50266420	1
P41145	50266445	1
P41145	50248857	1
P41145	50248856	1
P41145	50248855	1
P41145	50248828	1
P41145	50248827	1
P41145	50248826	1
P41145	50248825	1
P41145	50248795	1
P41145	50248794	1
P41145	50248793	1
P41145	50359546	1
P41145	50143180	0
P41145	50143181	0
P41145	50143182	1
P41145	50143183	1
P41145	50148259	0
P41145	50148868	0
P41145	50148869	0
P41145	50148909	1
P41145	50148910	0
P41145	50290968	1
P41145	50088375	1
P41145	50290971	1
P41145	50290967	1
P41145	50290975	1
P41145	50290976	0
P41145	50290978	1
P41145	50161762	1
P41145	50161763	1
P41145	50161766	1
P41145	50161767	1
P41145	50161768	1
P41145	50161770	1
P41145	50168141	0
P41145	50173989	1
P41145	50175274	0
P41145	50185308	0
P41145	50185311	0
P41145	50185313	1
P41145	50185315	1
P41145	50185316	1
P41145	50194198	1
P41145	50299209	1
P41145	50299728	1
P41145	50299729	1
P41145	50300377	1
P41145	50300378	1
P41145	50137567	1
P41145	50137565	1
P41145	50137566	1
P41145	50327505	1
P41145	50327506	1
P41145	50327507	1
P41145	50327509	1
P41145	50327510	0
P41145	50327511	1
P41145	50327514	1
P41145	50327512	1
P41145	50334060	1
P41145	50000092	1
P41145	50336600	1
P41145	50336601	1
P41145	50343623	1
P41145	50343630	1
P41145	50343624	1
P41145	50343625	1
P41145	50343626	1
P41145	50343627	1
P41145	50343628	1
P41145	50343629	1
P41145	50362540	1
P41145	50236878	1
P41145	50236876	1
P41145	50236874	1
P41145	50236864	1
P41145	50236873	1
P41145	50236881	1
P41145	50236871	1
P41145	50236868	1
P41145	50236870	1
P41145	50236879	1
P41145	50236867	1
P41145	50236877	1
P41145	50236885	1
P41145	50236883	1
P41145	50236884	1
P41145	50236869	1
P41145	50236882	1
P41145	50236872	1
P41145	50236865	1
P41145	50236886	1
P41145	50236875	1
P41145	50236880	1
P41145	50236866	1
P41145	50240938	1
P41145	50240939	1
P41145	50240940	1
P41145	50240941	1
P41145	50240942	1
P41145	50240944	1
P41145	50240947	1
P41145	50240949	1
P41145	50240950	1
P41145	50240951	1
P41145	50240954	1
P41145	50240955	1
P41145	50240957	1
P41145	50240967	1
P41145	50240968	1
P41145	50240970	1
P41145	50240971	1
P41145	50240958	1
P41145	50240965	1
P41145	50084276	1
P41145	50369826	1
P41145	50369821	1
P41145	50369820	1
P41145	50000788	1
P41145	50130601	0
P41145	50135793	1
P41145	50135801	1
P41145	50135804	1
P41145	50135794	1
P41145	50135796	1
P41145	21015	0
P41145	50143602	1
P41145	50166715	1
P41145	50166718	1
P41145	50166719	1
P41145	50166720	1
P41145	50166723	1
P41145	50166724	1
P41145	50166725	1
P41145	50166727	1
P41145	50166728	1
P41145	50166721	1
P41145	50166730	1
P41145	50166716	1
P41145	50166733	1
P41145	50166729	1
P41145	50169772	1
P41145	50169775	1
P41145	50169777	1
P41145	50180185	1
P41145	50000780	1
P41145	50180180	1
P41145	50180192	1
P41145	50180182	1
P41145	50180187	1
P41145	50180183	1
P41145	50180189	1
P41145	50186209	1
P41145	50193536	1
P41145	50193538	1
P41145	50193547	1
P41145	50193546	1
P41145	50193540	1
P41145	50193543	1
P41145	50193549	1
P41145	50194266	1
P41145	50199900	1
P41145	50157791	1
P41145	50204458	1
P41145	50204452	1
P41145	50204450	1
P41145	50204453	1
P41145	50216133	0
P41145	50371092	0
P41145	50224872	1
P41145	50224870	1
P41145	50224877	1
P41145	50224867	1
P41145	50224871	1
P41145	50374635	1
P41145	50374636	1
P41145	50374637	1
P41145	50374638	1
P41145	50374629	1
P41145	50374639	1
P41145	50374630	1
P41145	50374641	1
P41145	50374631	1
P41145	50374642	0
P41145	50374632	1
P41145	50374643	1
P41145	50374644	1
P41145	50374633	1
P41145	50374640	1
P41145	50374645	1
P41145	50374634	1
P41145	50374646	1
P41145	50376842	0
P41145	50376847	0
P41145	50377018	1
P41145	50377008	1
P41145	50377005	1
P41145	50377017	1
P41145	50377004	1
P41145	50377226	0
P41145	50377227	0
P41145	50377228	0
P41145	50377229	0
P41145	50377214	0
P41145	50377215	0
P41145	50377217	0
P41145	50377218	0
P41145	50377219	0
P41145	50377221	0
P41145	50377222	0
P41145	50377223	0
P41145	50377225	0
P41145	50377216	0
P41145	50377220	1
P41145	50377224	0
P41145	50101160	1
P41145	50254566	1
P41145	50254568	1
P41145	50254569	1
P41145	50254509	1
P41145	50254510	1
P41145	50254570	1
P41145	50255850	1
P41145	50255898	1
P41145	50255899	1
P41145	50255900	1
P41145	50255135	1
P41145	50255136	1
P41145	50248991	1
P41145	50249016	1
P41145	50241341	1
P41145	50278386	1
P41145	50278212	1
P41145	50278335	1
P41145	50296867	1
P41145	50316611	0
P41145	50130563	1
P41145	50378782	1
P41145	50318682	1
P41145	50318683	1
P41145	50318684	1
P41145	50318685	1
P41145	50318678	1
P41145	50378781	1
P41145	50378889	1
P41145	50210552	1
P41145	50341284	1
P41145	50341285	1
P41145	50341286	1
P41145	50341287	1
P41145	50341288	1
P41145	50381668	0
P41145	50381660	0
P41145	50381662	1
P41145	50384054	1
P41145	50384055	1
P41145	50384056	1
P41145	50384057	0
P41145	50384058	1
P41145	50386663	1
P41145	50386681	1
P41145	50386683	1
P41145	50398753	1
P41145	50398756	1
P41145	50292920	1
P41145	50352122	1
P41145	50352119	1
P41145	50399884	1
P41145	50399885	1
P41145	50399881	1
P41145	50399882	1
P41145	50002310	1
P41145	50402461	1
P41145	50402773	1
P41145	50402771	1
P41145	50402774	1
P41145	50402775	1
P41145	50402772	1
P41145	50402776	1
P41145	50402778	1
P41145	50413782	1
P41145	50424107	1
P41145	50424108	1
P41145	50424109	1
P41145	50424110	1
P41145	50424111	1
P41145	50424112	1
P41145	50424113	1
P41145	50274347	1
P41145	50427555	1
P41145	50430607	1
P41145	50430608	1
P41145	50430609	1
P41145	50430590	1
P41145	50430591	1
P41145	50430592	1
P41145	50430593	1
P41145	50430616	1
P41145	50430594	1
P41145	50430595	1
P41145	50430596	1
P41145	50430597	1
P41145	50430598	1
P41145	50430599	1
P41145	50430600	1
P41145	50430601	1
P41145	50430617	1
P41145	50430618	1
P41145	50430619	1
P41145	50430620	1
P41145	50430621	1
P41145	50430622	1
P41145	50430624	1
P41145	50430625	1
P41145	50430602	1
Q99759	54961	0
P08912	50258656	1
P08912	50305818	1
P08912	50305819	1
P08912	50035277	0
P08912	50004656	0
P08912	50035279	0
P08912	50004665	1
P08912	46858	1
P08912	50035278	0
P08912	50035280	1
P08912	10759	1
P08912	50122054	1
P08912	50003359	1
P08912	50023230	0
P08912	50023231	0
P08912	50023232	0
P08912	50023233	0
P08912	50023238	0
P08912	50023239	0
P08912	50023240	0
P08912	50023241	0
P08912	50023242	0
P08912	50023243	0
P08912	50023244	0
P08912	50023245	0
P08912	50023246	0
P08912	50023247	0
P08912	50023248	0
P08912	50023250	0
P08912	50023251	0
P08912	50023252	0
P08912	50023253	0
P08912	50023254	0
P08912	50023255	0
P08912	50023256	0
P08912	50023257	1
P08912	50023258	1
P08912	50023259	0
P08912	50023260	1
P08912	50023229	1
P08912	50023261	1
P08912	50023262	0
P08912	50023264	0
P08912	50023266	0
P08912	50023267	1
P08912	50023268	1
P08912	50023269	1
P08912	50023270	1
P08912	50156074	0
P08912	50024542	1
P08912	50024560	0
P08912	50024561	0
P08912	50024562	1
P08912	50061705	1
P08912	50119648	1
P08912	50263888	1
P08912	50275588	1
P08912	50258693	0
P08912	50258723	0
P08912	50258753	0
P08912	50258754	0
P08912	50258362	0
P08912	50258436	0
P08912	50258437	0
P08912	50258439	0
P08912	50258528	0
P08912	50258573	0
P08912	50258609	0
P08912	50258610	0
P08912	50258657	0
P08912	50258658	0
P08912	50258659	0
P08912	50305817	0
P08912	114595	0
P08912	50305821	0
P08912	50305822	0
P08912	50305823	0
P08912	50305824	0
P08912	50305825	0
P08912	50327633	0
P08912	50327635	0
P08912	50327637	0
P08912	50327638	0
P08912	50327639	0
P08912	50327640	0
P08912	50327641	0
P08912	50327644	0
P08912	50327645	0
P08912	50327646	0
P08912	50327647	0
P08912	50327648	0
P08912	50327649	0
P08912	50327650	0
P08912	50005677	0
P08912	50336544	0
P08912	50326217	0
P08912	50382122	0
P08912	50382121	0
P08912	50382118	0
P08912	50382119	0
P08912	50347783	0
P08912	50391741	0
P08912	50347782	0
P08912	50416725	1
P08912	50416726	1
P08912	50416727	0
P08912	50416728	0
P08912	50416729	1
P08912	50416730	1
P08912	50416731	0
P08912	50416732	1
P08912	50416733	1
P08912	50416734	1
P08912	50416735	1
P08912	50416736	1
P08912	50416737	0
P08912	50416738	1
P08912	50416739	1
Q14416	50293721	0
Q14416	55081	0
Q14416	222972	1
Q14416	222967	1
Q14416	222968	1
Q14416	222969	1
Q14416	222970	1
Q14416	222971	1
Q14416	222973	1
Q14416	222975	0
Q14416	222976	1
Q14416	222977	1
Q14416	222979	1
Q14416	222984	1
Q14416	222987	1
Q14416	222990	1
Q14416	160547	1
Q14416	160555	1
Q14416	160556	1
Q14416	160557	1
Q14416	160562	1
Q14416	160566	1
Q14416	160573	1
Q14416	160574	1
Q14416	160605	1
Q14416	160615	1
Q14416	160641	1
Q14416	160719	1
Q14416	160720	0
Q14416	160721	1
Q14416	160723	1
Q14416	160724	1
Q14416	160725	1
Q14416	160727	1
Q14416	160729	1
Q14416	160738	0
Q14416	160739	1
Q14416	160740	1
Q14416	160741	1
Q14416	160742	1
Q14416	160743	1
Q14416	160744	1
Q14416	160745	1
Q14416	160746	1
Q14416	160747	1
Q14416	160748	1
Q14416	160749	1
Q14416	160751	1
Q14416	160752	1
Q14416	160753	1
Q14416	160754	1
Q14416	160755	1
Q14416	160756	1
Q14416	160758	1
Q14416	160759	1
Q14416	160760	1
Q14416	160761	1
Q14416	160762	1
Q14416	160763	1
Q14416	160764	1
Q14416	160765	1
Q14416	160767	1
Q14416	160768	1
Q14416	160771	1
Q14416	160772	1
Q14416	160773	1
Q14416	160774	1
Q14416	160775	1
Q14416	160776	1
Q14416	160777	1
Q14416	160778	1
Q14416	160779	1
Q14416	160780	1
Q14416	160782	1
Q14416	160785	1
Q14416	160787	1
Q14416	160789	1
Q14416	160791	1
Q14416	160793	0
Q14416	160795	1
Q14416	160797	1
Q14416	160800	1
Q14416	160805	1
Q14416	160806	1
Q14416	160807	1
Q14416	160810	1
Q14416	160811	1
Q14416	160812	1
Q14416	160814	1
Q14416	160815	1
Q14416	160817	1
Q14416	160818	1
Q14416	160820	1
Q14416	160821	1
Q14416	160822	1
Q14416	160823	0
Q14416	160825	1
Q14416	160826	1
Q14416	160828	1
Q14416	50017272	0
Q14416	50017212	1
Q14416	50017213	0
Q14416	50017227	1
Q14416	50017228	1
Q14416	50017274	0
Q14416	50017275	0
Q14416	50017276	1
Q14416	50017277	1
Q14416	50017230	0
Q14416	50017243	1
Q14416	50017245	1
Q14416	50017246	1
Q14416	50017247	0
Q14416	50017248	1
Q14416	50017249	0
Q14416	290459	1
Q14416	290460	1
Q14416	50017252	1
Q14416	50017253	1
Q14416	50017211	1
Q14416	290464	1
Q14416	50017255	1
Q14416	50017256	1
Q14416	50017257	1
Q14416	50017258	1
Q14416	50017259	1
Q14416	50017260	1
Q14416	50017279	1
Q14416	50017280	0
Q14416	50017281	1
Q14416	50017282	1
Q14416	50017283	1
Q14416	50017284	1
Q14416	50017261	1
Q14416	50017285	1
Q14416	50017286	1
Q14416	50017287	1
Q14416	50017288	1
Q14416	50017262	1
Q14416	50017289	1
Q14416	50017263	1
Q14416	50017290	1
Q14416	290486	1
Q14416	50017265	1
Q14416	50017266	1
Q14416	50017267	1
Q14416	50017207	1
Q14416	50017268	1
Q14416	50017269	1
Q14416	50017270	1
Q14416	50017271	1
Q14416	290507	0
Q14416	290508	0
Q14416	290509	0
Q14416	290511	1
Q14416	290512	1
Q14416	290513	0
Q14416	290514	0
Q14416	290517	1
Q14416	290518	0
Q14416	290519	0
Q14416	290520	0
Q14416	290521	0
Q14416	290522	1
Q14416	290528	0
Q14416	290529	0
Q14416	290532	0
Q14416	290544	1
Q14416	290546	1
Q14416	290547	1
Q14416	290548	1
Q14416	290549	1
Q14416	290550	1
Q14416	290551	1
Q14416	290552	1
Q14416	290553	1
Q14416	290554	1
Q14416	290555	1
Q14416	290556	1
Q14416	290557	1
Q14416	290558	1
Q14416	290559	1
Q14416	290560	1
Q14416	290561	0
Q14416	290562	1
Q14416	290563	1
Q14416	290564	0
Q14416	290565	1
Q14416	290566	1
Q14416	290567	0
Q14416	290568	1
Q14416	290569	1
Q14416	290571	0
Q14416	290572	1
Q14416	290575	1
Q14416	290576	1
Q14416	290577	1
Q14416	290578	0
Q14416	290579	1
Q14416	290580	0
Q14416	290581	0
Q14416	290582	0
Q14416	290583	1
Q14416	290584	0
Q14416	290585	1
Q14416	290586	0
Q14416	290593	1
Q14416	290594	0
Q14416	290595	0
Q14416	290596	0
Q14416	50155702	0
Q14416	290602	0
Q14416	290605	1
Q14416	290606	1
Q14416	290607	0
Q14416	290608	1
Q14416	17657	0
